date,CO_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean
2011-12-03,3.2916666666666665,11.0,13.708333333333334,2.7083333333333335,2.2083333333333335
2011-12-04,2.25,3.3333333333333335,3.5833333333333335,0.25,2.0
2011-12-05,3.8636363636363638,11.045454545454545,17.181818181818183,6.136363636363637,2.0454545454545454
2011-12-06,4.208333333333333,15.208333333333334,26.75,11.541666666666666,2.2916666666666665
2011-12-07,5.583333333333333,21.833333333333332,35.333333333333336,13.5,3.4583333333333335
2011-12-08,5.208333333333333,22.083333333333332,34.541666666666664,12.458333333333334,3.25
2011-12-09,2.9166666666666665,6.916666666666667,9.375,2.4583333333333335,2.0416666666666665
2011-12-10,4.208333333333333,14.791666666666666,21.125,6.333333333333333,2.8333333333333335
2011-12-11,4.083333333333333,12.75,18.083333333333332,5.333333333333333,3.125
2011-12-12,6.130434782608695,20.347826086956523,31.956521739130434,11.608695652173912,3.608695652173913
2011-12-13,5.291666666666667,16.125,33.916666666666664,17.791666666666668,3.0416666666666665
2011-12-14,4.458333333333333,16.0,23.166666666666668,7.166666666666667,2.5833333333333335
2011-12-15,6.208333333333333,18.333333333333332,36.416666666666664,18.083333333333332,3.7916666666666665
2011-12-16,3.125,8.708333333333334,11.416666666666666,2.7083333333333335,3.5833333333333335
2011-12-17,3.2083333333333335,11.583333333333334,15.875,4.291666666666667,2.7083333333333335
2011-12-18,2.9166666666666665,8.416666666666666,9.125,0.7083333333333334,3.0833333333333335
2011-12-19,3.5,10.869565217391305,13.869565217391305,3.0,3.6956521739130435
2011-12-20,3.2916666666666665,10.458333333333334,13.875,3.4166666666666665,2.8333333333333335
2011-12-21,4.5,17.625,26.333333333333332,8.708333333333334,4.333333333333333
2011-12-22,5.0,14.833333333333334,26.875,12.041666666666666,4.833333333333333
2011-12-23,2.2083333333333335,3.875,4.875,1.0,2.0833333333333335
2011-12-24,4.291666666666667,17.708333333333332,30.666666666666668,12.958333333333334,3.5
2011-12-25,2.9583333333333335,7.208333333333333,9.083333333333334,1.875,3.125
2011-12-26,2.608695652173913,6.260869565217392,8.0,1.7391304347826086,2.4166666666666665
2011-12-27,2.3333333333333335,5.166666666666667,6.041666666666667,0.875,2.0
2011-12-28,4.625,22.75,39.5,16.75,3.0833333333333335
2011-12-29,5.208333333333333,15.583333333333334,26.75,11.166666666666666,4.291666666666667
2011-12-30,2.8333333333333335,5.541666666666667,6.75,1.2083333333333333,2.6666666666666665
2011-12-31,3.5,11.083333333333334,14.625,3.5416666666666665,2.3333333333333335
