date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-07-29,91.0,74.04166666666667,43.0,11.541666666666666,15.416666666666666,3.875,0,24.791666666666668,339.0,268.8333333333333,231.0
2011-07-30,87.0,75.58333333333333,58.0,10.166666666666666,12.875,2.7083333333333335,8,20.041666666666668,305.0,261.4583333333333,240.0
2011-07-31,88.0,70.75,45.0,5.913043478260869,6.869565217391305,0.9565217391304348,0,26.125,316.0,266.7083333333333,228.0
2011-08-01,90.0,71.41666666666667,51.0,6.041666666666667,7.208333333333333,1.1666666666666667,5,33.0,316.0,266.375,234.0
2011-08-02,80.0,67.58333333333333,51.0,6.625,7.75,1.125,0,22.791666666666668,324.0,269.4166666666667,236.0
2011-08-03,76.0,58.916666666666664,38.0,5.666666666666667,7.25,1.5833333333333333,0,18.458333333333332,352.0,287.1666666666667,245.0
2011-08-04,80.0,57.833333333333336,35.0,5.875,8.708333333333334,2.8333333333333335,0,15.208333333333334,353.0,289.7083333333333,237.0
2011-08-05,91.0,79.95833333333333,67.0,9.625,12.166666666666666,2.5416666666666665,25,12.0,294.0,260.9166666666667,245.0
2011-08-06,91.0,67.83333333333333,40.0,7.916666666666667,13.375,5.458333333333333,0,11.166666666666666,345.0,283.4583333333333,241.0
2011-08-07,85.0,60.166666666666664,38.0,8.125,11.333333333333334,3.2083333333333335,0,14.125,355.0,294.875,245.0
2011-08-08,80.0,59.583333333333336,33.0,13.833333333333334,18.25,4.416666666666667,0,17.333333333333332,364.0,299.5,255.0
2011-08-09,82.0,58.166666666666664,31.0,16.40909090909091,22.363636363636363,5.954545454545454,0,29.26086956521739,376.0,309.25,253.0
2011-08-10,80.0,58.583333333333336,40.0,15.875,18.416666666666668,2.5416666666666665,0,41.0,362.0,309.5416666666667,261.0
2011-08-11,86.0,75.54166666666667,52.0,14.375,16.791666666666668,2.4166666666666665,9,33.666666666666664,318.0,279.125,260.0
2011-08-12,86.0,75.375,43.0,8.789473684210526,10.210526315789474,1.4210526315789473,18,28.208333333333332,345.0,276.4583333333333,249.0
2011-08-13,86.0,63.916666666666664,37.0,7.666666666666667,8.625,0.9583333333333334,0,27.25,368.0,300.1666666666667,252.0
2011-08-14,80.0,60.333333333333336,39.0,6.041666666666667,6.958333333333333,0.9166666666666666,0,31.375,354.0,302.1666666666667,267.0
2011-08-15,88.0,68.08333333333333,45.0,7.125,8.333333333333334,1.2083333333333333,12,23.375,341.0,285.5,247.0
2011-08-16,88.0,69.54166666666667,46.0,11.333333333333334,12.791666666666666,1.4583333333333333,21,31.375,336.0,288.2083333333333,254.0
2011-08-17,84.0,65.875,45.0,11.75,14.0,2.25,0,32.208333333333336,340.0,297.5833333333333,263.0
2011-08-18,82.0,66.08333333333333,42.0,12.217391304347826,14.26086956521739,2.0434782608695654,0,38.5,351.0,300.375,267.0
2011-08-19,79.0,64.29166666666667,50.0,6.958333333333333,7.875,0.9166666666666666,0,15.458333333333334,315.0,278.0833333333333,254.0
2011-08-20,90.0,72.75,52.0,8.791666666666666,9.666666666666666,0.875,6,14.041666666666666,282.0,245.25,226.0
2011-08-21,92.0,89.125,82.0,8.333333333333334,9.541666666666666,1.2083333333333333,19,13.791666666666666,252.0,231.0,222.0
2011-08-22,91.0,77.16666666666667,51.0,11.08695652173913,12.521739130434783,1.434782608695652,0,15.875,297.0,251.75,219.0
2011-08-23,90.0,73.45833333333333,48.0,11.708333333333334,13.875,2.1666666666666665,2,24.166666666666668,317.0,269.7916666666667,240.0
2011-08-24,88.0,68.70833333333333,42.0,7.75,12.25,4.5,1,20.416666666666668,344.0,282.0416666666667,239.0
2011-08-25,89.0,78.45833333333333,52.0,8.666666666666666,14.416666666666666,5.75,4,11.875,314.0,266.25,248.0
2011-08-26,89.0,75.08333333333333,42.0,10.208333333333334,16.125,5.916666666666667,4,14.375,345.0,271.8333333333333,242.0
2011-08-27,90.0,74.75,46.0,12.869565217391305,16.652173913043477,3.782608695652174,0,19.125,345.0,273.4166666666667,241.0
2011-08-28,87.0,66.83333333333333,44.0,5.375,6.458333333333333,1.0833333333333333,0,33.791666666666664,337.0,280.7916666666667,234.0
2011-08-29,83.0,62.041666666666664,40.0,8.125,9.958333333333334,1.8333333333333333,0,25.625,348.0,281.8333333333333,233.0
2011-08-30,79.0,58.75,41.0,10.791666666666666,12.083333333333334,1.2916666666666667,0,22.434782608695652,342.0,283.375,235.0
2011-08-31,89.0,64.66666666666667,52.0,8.333333333333334,10.166666666666666,1.8333333333333333,6,19.0,314.0,280.0,246.0
2011-09-01,91.0,81.375,68.0,7.375,11.625,4.25,36,21.153846153846153,291.0,265.2083333333333,248.0
2011-09-02,90.0,75.75,63.0,3.3333333333333335,4.5,1.1666666666666667,12,19.791666666666668,280.0,266.8333333333333,247.0
2011-09-03,90.0,72.41666666666667,62.0,0.625,0.7083333333333334,0.08333333333333333,26,17.916666666666668,280.0,262.5,219.0
2011-09-04,92.0,89.58333333333333,81.0,5.541666666666667,6.291666666666667,0.75,67,9.25,249.0,231.625,211.0
2011-09-05,92.0,85.29166666666667,76.0,8.217391304347826,10.043478260869565,1.826086956521739,22,11.291666666666666,248.0,232.66666666666666,209.0
2011-09-06,85.0,62.625,32.0,8.478260869565217,9.391304347826088,0.9130434782608695,0,14.217391304347826,293.0,228.75,192.0
2011-09-07,89.0,57.166666666666664,19.0,18.875,21.333333333333332,2.4583333333333335,0,17.583333333333332,307.0,228.20833333333334,162.0
2011-09-08,83.0,56.583333333333336,29.0,19.041666666666668,21.291666666666668,2.25,0,26.333333333333332,322.0,245.83333333333334,172.0
2011-09-09,78.0,63.708333333333336,42.0,16.041666666666668,17.791666666666668,1.75,0,24.208333333333332,333.0,274.7916666666667,237.0
2011-09-10,87.0,66.58333333333333,40.0,12.833333333333334,15.958333333333334,3.125,0,25.833333333333332,347.0,282.375,231.0
2011-09-11,85.0,66.45833333333333,43.0,5.125,6.625,1.5,0,15.375,338.0,276.375,238.0
2011-09-12,83.0,66.20833333333333,45.0,7.083333333333333,9.166666666666666,2.0833333333333335,0,14.208333333333334,326.0,269.625,226.0
2011-09-13,85.0,62.125,36.0,12.041666666666666,15.375,3.3333333333333335,0,17.5,343.0,281.5,229.0
2011-09-14,85.0,62.291666666666664,39.0,13.608695652173912,18.0,4.391304347826087,0,22.375,349.0,284.8333333333333,238.0
2011-09-15,83.0,63.0,37.0,9.083333333333334,12.0,2.9166666666666665,0,17.958333333333332,341.0,276.0833333333333,221.0
2011-09-16,90.0,72.20833333333333,51.0,7.625,11.25,3.625,12,10.958333333333334,313.0,267.1666666666667,244.0
2011-09-17,91.0,86.16666666666667,62.0,11.291666666666666,15.125,3.8333333333333335,31,11.083333333333334,306.0,255.79166666666666,241.0
2011-09-18,92.0,73.45833333333333,52.0,6.541666666666667,8.25,1.7083333333333333,0,14.208333333333334,321.0,272.5,235.0
2011-09-19,90.0,74.16666666666667,51.0,5.791666666666667,7.833333333333333,2.0416666666666665,14,12.125,313.0,253.58333333333334,207.0
2011-09-20,92.0,89.95833333333333,88.0,11.826086956521738,13.478260869565217,1.6521739130434783,27,7.291666666666667,218.0,211.41666666666666,205.0
2011-09-21,92.0,84.625,71.0,5.708333333333333,6.5,0.7916666666666666,72,5.166666666666667,241.0,227.16666666666666,212.0
2011-09-22,88.0,72.83333333333333,57.0,5.041666666666667,5.958333333333333,0.9166666666666666,4,7.833333333333333,227.0,198.83333333333334,162.0
2011-09-23,87.0,62.625,31.0,6.695652173913044,7.826086956521739,1.1304347826086956,0,13.041666666666666,255.0,184.79166666666666,139.0
2011-09-24,90.0,63.666666666666664,32.0,8.958333333333334,10.875,1.9166666666666667,0,14.375,257.0,184.5,125.0
2011-09-25,80.0,67.41666666666667,56.0,6.416666666666667,7.25,0.8333333333333334,0,16.125,246.0,205.29166666666666,160.0
2011-09-26,84.0,73.41666666666667,60.0,18.833333333333332,21.875,3.0416666666666665,0,19.333333333333332,234.0,199.0,174.0
2011-09-27,89.0,65.41666666666667,33.0,13.5,17.0,3.5,0,20.333333333333332,284.0,211.33333333333334,156.0
2011-09-28,86.0,63.708333333333336,30.0,12.958333333333334,15.666666666666666,2.7083333333333335,0,22.875,290.0,213.75,165.0
2011-09-29,85.0,63.208333333333336,35.0,14.958333333333334,17.958333333333332,3.0,0,27.416666666666668,280.0,223.54166666666666,159.0
2011-09-30,88.0,76.45833333333333,64.0,11.833333333333334,12.958333333333334,1.125,3,21.0,263.0,221.41666666666666,195.0
2011-10-01,75.0,57.541666666666664,34.0,3.2916666666666665,3.9166666666666665,0.625,0,14.708333333333334,237.0,189.125,151.0
2011-10-02,81.0,63.5,43.0,7.0,8.695652173913043,1.6956521739130435,0,10.208333333333334,207.0,166.04166666666666,132.0
2011-10-03,72.0,54.541666666666664,39.0,5.875,6.625,0.75,0,9.208333333333334,220.0,165.58333333333334,125.0
2011-10-04,87.0,59.166666666666664,26.0,13.956521739130435,17.652173913043477,3.6956521739130435,0,14.333333333333334,250.0,166.45833333333334,93.0
2011-10-05,91.0,83.45833333333333,71.0,19.541666666666668,21.583333333333332,2.0416666666666665,16,16.833333333333332,204.0,178.29166666666666,159.0
2011-10-06,92.0,72.625,41.0,7.791666666666667,8.583333333333334,0.7916666666666666,7,10.708333333333334,247.0,192.79166666666666,166.0
2011-10-07,78.0,57.25,28.0,8.666666666666666,9.375,0.7083333333333334,0,30.375,248.0,187.0,142.0
2011-10-08,89.0,63.041666666666664,26.0,13.916666666666666,16.416666666666668,2.5,0,36.375,252.0,173.125,117.0
2011-10-09,87.0,61.25,25.0,9.333333333333334,10.125,0.7916666666666666,0,38.0,261.0,181.20833333333334,121.0
2011-10-10,81.0,64.83333333333333,41.0,13.791666666666666,14.958333333333334,1.1666666666666667,0,42.833333333333336,264.0,193.91666666666666,140.0
2011-10-11,89.0,77.375,58.0,22.52173913043478,26.91304347826087,4.391304347826087,0,57.875,227.0,183.16666666666666,147.0
2011-10-12,91.0,65.625,29.0,16.541666666666668,21.583333333333332,5.041666666666667,0,49.416666666666664,271.0,194.25,151.0
2011-10-13,86.0,75.70833333333333,63.0,31.541666666666668,40.958333333333336,9.416666666666666,0,46.916666666666664,201.0,172.625,151.0
2011-10-14,92.0,85.875,78.0,20.75,23.75,3.0,71,39.375,207.0,184.75,154.0
2011-10-15,92.0,87.25,78.0,17.333333333333332,20.833333333333332,3.5,27,15.666666666666666,235.0,214.70833333333334,195.0
2011-10-16,92.0,62.291666666666664,31.0,10.625,11.625,1.0,3,27.458333333333332,249.0,202.45833333333334,159.0
2011-10-17,84.0,62.333333333333336,36.0,14.291666666666666,18.375,4.083333333333333,0,29.916666666666668,226.0,178.95833333333334,143.0
2011-10-18,83.0,58.166666666666664,34.0,7.875,8.916666666666666,1.0416666666666667,0,17.625,241.0,175.41666666666666,127.0
2011-10-19,86.0,63.375,36.0,15.173913043478262,19.434782608695652,4.260869565217392,0,19.391304347826086,257.0,170.45833333333334,103.0
2011-10-20,82.0,61.375,33.0,14.0,17.434782608695652,3.4347826086956523,0,18.458333333333332,280.0,198.45833333333334,135.0
2011-10-21,89.0,69.125,47.0,14.833333333333334,16.791666666666668,1.9583333333333333,2,17.458333333333332,263.0,203.29166666666666,163.0
2011-10-22,92.0,86.75,66.0,11.791666666666666,13.708333333333334,1.9166666666666667,53,12.708333333333334,255.0,207.91666666666666,188.0
2011-10-23,92.0,79.54166666666667,61.0,8.791666666666666,10.333333333333334,1.5416666666666667,1,10.0,240.0,198.625,168.0
2011-10-24,92.0,73.45833333333333,45.0,18.125,24.208333333333332,6.083333333333333,0,13.208333333333334,245.0,193.0,150.0
2011-10-25,84.0,69.25,57.0,14.333333333333334,21.083333333333332,6.75,0,17.958333333333332,206.0,175.5,129.0
2011-10-26,77.0,58.791666666666664,34.0,8.625,9.875,1.25,0,12.416666666666666,188.0,134.25,97.0
2011-10-27,88.0,64.08333333333333,30.0,16.25,21.875,5.625,0,18.958333333333332,226.0,136.91666666666666,72.0
2011-10-28,84.0,64.375,39.0,17.833333333333332,19.791666666666668,1.9583333333333333,0,23.291666666666668,248.0,168.125,121.0
2011-10-29,85.0,66.91666666666667,39.0,17.91304347826087,20.782608695652176,2.869565217391304,0,26.791666666666668,237.0,173.125,116.0
2011-10-30,92.0,80.16666666666667,65.0,13.916666666666666,14.833333333333334,0.9166666666666666,25,25.375,188.0,162.54166666666666,145.0
2011-10-31,92.0,76.5,48.0,12.0,14.666666666666666,2.6666666666666665,2,13.541666666666666,222.0,169.0,136.0
2011-11-01,92.0,71.625,42.0,15.608695652173912,21.565217391304348,5.956521739130435,0,18.541666666666668,262.0,172.75,114.0
2011-11-02,83.0,69.08333333333333,45.0,17.541666666666668,19.833333333333332,2.2916666666666665,0,22.458333333333332,231.0,176.125,132.0
2011-11-03,86.0,76.58333333333333,61.0,19.041666666666668,22.958333333333332,3.9166666666666665,0,30.666666666666668,218.0,180.25,153.0
2011-11-04,92.0,73.29166666666667,42.0,18.125,27.375,9.25,0,31.916666666666668,259.0,190.08333333333334,143.0
2011-11-05,92.0,87.33333333333333,82.0,24.125,29.333333333333332,5.208333333333333,5,44.583333333333336,200.0,181.54166666666666,160.0
2011-11-06,92.0,89.5,82.0,12.166666666666666,15.291666666666666,3.125,2,24.416666666666668,216.0,192.16666666666666,181.0
2011-11-07,85.0,73.08333333333333,62.0,4.913043478260869,5.956521739130435,1.0434782608695652,0,9.333333333333334,183.0,165.16666666666666,121.0
2011-11-08,83.0,63.791666666666664,32.0,10.5,13.291666666666666,2.7916666666666665,0,13.75,202.0,142.375,107.0
2011-11-09,84.0,69.16666666666667,51.0,13.291666666666666,16.625,3.3333333333333335,0,14.333333333333334,165.0,123.20833333333333,93.0
2011-11-10,82.0,68.29166666666667,54.0,18.333333333333332,23.291666666666668,4.958333333333333,0,16.5,162.0,129.5,96.0
2011-11-11,92.0,89.58333333333333,80.0,19.208333333333332,24.041666666666668,4.833333333333333,11,12.75,160.0,141.58333333333334,126.0
2011-11-12,93.0,82.41666666666667,54.0,16.0,28.791666666666668,12.791666666666666,0,17.416666666666668,214.0,154.16666666666666,123.0
2011-11-13,91.0,75.95833333333333,54.0,9.5,13.25,3.75,0,23.875,209.0,158.70833333333334,129.0
2011-11-14,91.0,69.33333333333333,44.0,12.041666666666666,16.583333333333332,4.541666666666667,0,40.75,196.0,144.625,106.0
2011-11-15,75.0,61.333333333333336,40.0,8.695652173913043,10.130434782608695,1.434782608695652,0,20.136363636363637,178.0,129.95833333333334,105.0
2011-11-16,87.0,66.5,34.0,13.826086956521738,19.217391304347824,5.391304347826087,0,13.5,168.0,109.0,74.0
2011-11-17,84.0,61.083333333333336,23.0,17.666666666666668,27.416666666666668,9.75,0,20.916666666666668,191.0,114.75,71.0
2011-11-18,83.0,68.33333333333333,57.0,32.875,49.416666666666664,16.541666666666668,0,25.166666666666668,145.0,120.08333333333333,85.0
2011-11-19,93.0,91.75,82.0,25.166666666666668,37.25,12.083333333333334,78,14.583333333333334,177.0,154.70833333333334,130.0
2011-11-20,93.0,73.5,50.0,6.125,12.333333333333334,6.208333333333333,2,12.541666666666666,182.0,143.45833333333334,83.0
2011-11-21,76.0,60.458333333333336,40.0,9.083333333333334,10.75,1.6666666666666667,0,7.5,130.0,85.20833333333333,55.0
2011-11-22,81.0,64.625,34.0,19.666666666666668,25.75,6.083333333333333,0,12.041666666666666,155.0,86.91666666666667,47.0
2011-11-23,89.0,80.04166666666667,66.0,20.583333333333332,30.041666666666668,9.458333333333334,4,19.625,124.0,95.54166666666667,55.0
2011-11-24,65.0,45.708333333333336,30.0,7.166666666666667,8.458333333333334,1.2916666666666667,0,12.791666666666666,124.0,96.04166666666667,56.0
2011-11-25,82.0,57.125,36.0,9.695652173913043,11.26086956521739,1.565217391304348,0,7.0,146.0,82.0,50.0
2011-11-26,89.0,70.79166666666667,37.0,18.0,24.208333333333332,6.208333333333333,0,10.208333333333334,159.0,78.5,32.0
2011-11-27,88.0,76.75,52.0,17.166666666666668,22.041666666666668,4.875,0,16.708333333333332,149.0,88.45833333333333,41.0
2011-11-28,89.0,84.5,74.0,26.666666666666668,72.04166666666667,45.375,0,36.083333333333336,135.0,105.54166666666667,80.0
2011-11-29,90.0,81.16666666666667,67.0,34.52173913043478,67.91304347826087,33.391304347826086,0,37.708333333333336,167.0,128.75,101.0
2011-11-30,93.0,78.0,56.0,18.833333333333332,44.0,25.166666666666668,0,28.916666666666668,204.0,142.20833333333334,102.0
2011-12-01,66.0,60.208333333333336,50.0,5.125,6.125,1.0,0,3.6666666666666665,138.0,109.25,91.0
2011-12-02,89.0,75.79166666666667,64.0,15.583333333333334,18.916666666666668,3.3333333333333335,1,9.25,129.0,97.5,74.0
2011-12-03,90.0,77.04166666666667,66.0,11.125,14.0,2.875,3,5.625,168.0,140.29166666666666,120.0
2011-12-04,75.0,64.08333333333333,46.0,4.956521739130435,6.043478260869565,1.0869565217391304,0,4.583333333333333,148.0,109.08333333333333,82.0
2011-12-05,83.0,67.54166666666667,37.0,15.958333333333334,22.458333333333332,6.5,0,9.416666666666666,153.0,92.125,60.0
2011-12-06,85.0,69.54166666666667,42.0,24.75,35.833333333333336,11.083333333333334,0,13.25,116.0,73.16666666666667,42.0
2011-12-07,86.0,68.66666666666667,42.0,27.333333333333332,48.541666666666664,21.208333333333332,0,20.791666666666668,161.0,98.95833333333333,50.0
2011-12-08,90.0,81.83333333333333,72.0,29.25,40.541666666666664,11.291666666666666,7,21.458333333333332,101.0,94.70833333333333,83.0
2011-12-09,87.0,68.25,47.0,7.916666666666667,9.375,1.4583333333333333,0,3.3333333333333335,95.0,56.125,7.0
2011-12-10,90.0,68.875,47.0,17.833333333333332,26.416666666666668,8.583333333333334,0,9.375,96.0,47.875,-1.0
2011-12-11,79.0,60.291666666666664,41.0,9.916666666666666,12.291666666666666,2.375,0,11.166666666666666,104.0,60.125,29.0
2011-12-12,87.0,67.83333333333333,44.0,21.916666666666668,33.375,11.458333333333334,0,20.583333333333332,124.0,69.125,17.0
2011-12-13,89.0,70.79166666666667,41.0,21.61904761904762,41.333333333333336,19.714285714285715,0,17.304347826086957,147.0,77.41666666666667,42.0
2011-12-14,86.0,66.08333333333333,33.0,27.434782608695652,47.391304347826086,19.956521739130434,0,16.333333333333332,158.0,82.58333333333333,33.0
2011-12-15,88.0,66.75,40.0,19.666666666666668,42.25,22.583333333333332,0,24.958333333333332,144.0,83.08333333333333,38.0
2011-12-16,71.0,57.0,44.0,11.458333333333334,13.541666666666666,2.0833333333333335,0,10.041666666666666,93.0,49.25,12.0
2011-12-17,71.0,58.708333333333336,35.0,13.91304347826087,16.82608695652174,2.9130434782608696,0,6.916666666666667,100.0,39.375,1.0
2011-12-18,64.0,51.75,35.0,7.791666666666667,9.375,1.5833333333333333,0,10.458333333333334,104.0,57.666666666666664,19.0
2011-12-19,68.0,53.208333333333336,36.0,12.458333333333334,15.375,2.9166666666666665,0,11.75,107.0,62.666666666666664,30.0
2011-12-20,82.0,62.708333333333336,53.0,13.26086956521739,15.73913043478261,2.4782608695652173,0,4.958333333333333,84.0,53.458333333333336,24.0
2011-12-21,86.0,64.5,39.0,26.5,40.666666666666664,14.166666666666666,0,19.458333333333332,121.0,65.58333333333333,20.0
2011-12-22,77.0,59.958333333333336,34.0,19.652173913043477,34.17391304347826,14.521739130434783,0,27.958333333333332,108.0,66.75,41.0
2011-12-23,78.0,62.166666666666664,43.0,6.958333333333333,8.416666666666666,1.4583333333333333,0,3.375,90.0,38.041666666666664,5.0
2011-12-24,82.0,61.958333333333336,37.0,16.958333333333332,23.291666666666668,6.333333333333333,0,8.708333333333334,82.0,31.125,-6.0
2011-12-25,68.0,50.458333333333336,28.0,5.217391304347826,6.478260869565218,1.2608695652173914,0,6.708333333333333,83.0,30.625,4.0
2011-12-26,73.0,60.333333333333336,45.0,10.75,12.75,2.0,0,5.875,57.0,22.166666666666668,-1.0
2011-12-27,82.0,65.66666666666667,41.0,15.73913043478261,20.434782608695652,4.695652173913044,0,5.125,86.0,29.5,-12.0
2011-12-28,84.0,70.0,52.0,29.666666666666668,43.916666666666664,14.25,0,11.0,74.0,35.625,3.0
2011-12-29,89.0,69.75,40.0,18.375,33.916666666666664,15.541666666666666,0,19.291666666666668,115.0,46.958333333333336,-10.0
2011-12-30,69.0,60.75,39.0,5.458333333333333,6.583333333333333,1.125,0,5.375,90.0,43.541666666666664,17.0
2011-12-31,78.0,61.375,30.0,12.304347826086957,14.73913043478261,2.4347826086956523,0,9.208333333333334,108.0,39.333333333333336,5.0
2012-01-01,76.0,59.166666666666664,37.0,10.333333333333334,11.833333333333334,1.5,0,,81.0,27.333333333333332,-17.0
2012-01-02,83.0,69.0,46.0,11.666666666666666,13.875,2.2083333333333335,0,,110.0,52.041666666666664,18.0
2012-01-03,70.0,48.916666666666664,31.0,4.913043478260869,5.695652173913044,0.782608695652174,0,,50.0,21.833333333333332,-1.0
2012-01-04,76.0,63.583333333333336,42.0,5.541666666666667,6.5,0.9583333333333334,0,,59.0,12.166666666666666,-8.0
2012-01-05,84.0,65.66666666666667,38.0,22.833333333333332,26.708333333333332,3.875,0,,65.0,16.625,-11.0
2012-01-06,87.0,70.04166666666667,45.0,17.291666666666668,23.791666666666668,6.5,0,,88.0,24.5,-28.0
2012-01-07,87.0,70.125,44.0,26.208333333333332,35.125,8.916666666666666,0,,105.0,42.041666666666664,0.0
2012-01-08,87.0,71.95833333333333,43.0,23.608695652173914,39.43478260869565,15.826086956521738,0,,111.0,40.333333333333336,-1.0
2012-01-09,89.0,64.20833333333333,33.0,17.083333333333332,27.75,10.666666666666666,0,,98.0,38.875,-1.0
2012-01-10,69.0,57.625,43.0,13.75,16.541666666666668,2.7916666666666665,0,,73.0,31.875,10.0
2012-01-11,77.0,60.625,33.0,19.166666666666668,23.041666666666668,3.875,0,,91.0,29.125,-1.0
2012-01-12,84.0,67.125,36.0,29.217391304347824,38.69565217391305,9.478260869565217,0,,103.0,33.833333333333336,-19.0
2012-01-13,89.0,73.54166666666667,56.0,28.333333333333332,39.791666666666664,11.458333333333334,0,,85.0,42.166666666666664,-11.0
2012-01-14,90.0,84.45833333333333,67.0,8.125,8.958333333333334,0.8333333333333334,30,,69.0,51.666666666666664,35.0
2012-01-15,80.0,63.416666666666664,47.0,6.583333333333333,7.791666666666667,1.2083333333333333,0,,78.0,43.416666666666664,29.0
2012-01-16,83.0,61.291666666666664,38.0,30.5,42.708333333333336,12.208333333333334,0,,87.0,41.125,-1.0
2012-01-17,71.0,59.0,43.0,10.333333333333334,11.708333333333334,1.375,0,,84.0,43.416666666666664,9.0
2012-01-18,71.0,58.625,41.0,6.458333333333333,7.458333333333333,1.0,0,,59.0,17.291666666666668,-1.0
2012-01-19,79.0,59.375,38.0,19.916666666666668,26.583333333333332,6.666666666666667,0,,93.0,38.583333333333336,-16.0
2012-01-20,70.0,54.875,40.0,7.041666666666667,7.958333333333333,0.9166666666666666,0,,87.0,56.083333333333336,22.0
2012-01-21,90.0,72.625,47.0,26.52173913043478,34.52173913043478,8.0,8,,85.0,39.666666666666664,-10.0
2012-01-22,92.0,85.45833333333333,69.0,17.17391304347826,26.782608695652176,9.608695652173912,13,,98.0,68.04166666666667,51.0
2012-01-23,90.0,72.20833333333333,50.0,14.541666666666666,20.083333333333332,5.541666666666667,0,,89.0,57.875,30.0
2012-01-24,92.0,68.25,42.0,22.958333333333332,32.541666666666664,9.583333333333334,0,,108.0,58.666666666666664,0.0
2012-01-25,62.0,40.666666666666664,22.0,8.75,13.458333333333334,4.708333333333333,0,,79.0,48.916666666666664,2.0
2012-01-26,78.0,44.833333333333336,22.0,6.5,9.583333333333334,3.0833333333333335,0,,65.0,18.416666666666668,-14.0
2012-01-27,78.0,57.958333333333336,39.0,9.541666666666666,10.958333333333334,1.4166666666666667,0,,48.0,13.0,-23.0
2012-01-28,81.0,63.833333333333336,49.0,10.0,11.75,1.75,0,,50.0,16.583333333333332,-15.0
2012-01-29,80.0,61.541666666666664,41.0,24.708333333333332,34.416666666666664,9.708333333333334,0,,87.0,44.291666666666664,-2.0
2012-01-30,83.0,67.79166666666667,52.0,17.08695652173913,19.17391304347826,2.0869565217391304,0,,101.0,58.625,28.0
2012-01-31,90.0,62.25,21.0,23.416666666666668,30.458333333333332,7.041666666666667,0,,143.0,53.875,-4.0
2012-02-01,88.0,68.91666666666667,45.0,31.0,46.583333333333336,15.583333333333334,1,,123.0,66.79166666666667,-4.0
2012-02-02,92.0,76.875,56.0,16.166666666666668,23.583333333333332,7.416666666666667,5,,182.0,114.91666666666667,84.0
2012-02-03,72.0,52.625,32.0,5.083333333333333,5.708333333333333,0.625,1,,127.0,82.41666666666667,51.0
2012-02-04,92.0,84.66666666666667,59.0,24.833333333333332,37.5,12.666666666666666,14,,96.0,66.41666666666667,46.0
2012-02-05,75.0,56.583333333333336,41.0,7.434782608695652,8.434782608695652,1.0,0,,81.0,59.833333333333336,46.0
2012-02-06,92.0,85.125,65.0,15.416666666666666,18.375,2.9583333333333335,14,,81.0,48.125,23.0
2012-02-07,91.0,68.79166666666667,47.0,18.208333333333332,30.208333333333332,12.0,0,,93.0,53.166666666666664,21.0
2012-02-08,70.0,56.375,33.0,4.043478260869565,5.217391304347826,1.173913043478261,0,,30.0,10.5,-1.0
2012-02-09,79.0,57.25,33.0,7.333333333333333,8.25,0.9166666666666666,0,,68.0,18.75,-16.0
2012-02-10,85.0,61.041666666666664,34.0,14.041666666666666,16.75,2.7083333333333335,0,,91.0,29.625,-26.0
2012-02-11,74.0,56.375,37.0,5.291666666666667,6.083333333333333,0.7916666666666666,0,,82.0,38.583333333333336,-1.0
2012-02-12,91.0,67.16666666666667,38.0,17.125,20.0,2.875,12,,76.0,28.541666666666668,-14.0
2012-02-13,91.0,72.33333333333333,46.0,10.791666666666666,12.0,1.2083333333333333,5,,83.0,40.25,11.0
2012-02-14,88.0,66.95833333333333,34.0,21.541666666666668,29.166666666666668,7.625,0,,127.0,53.541666666666664,1.0
2012-02-15,88.0,81.45833333333333,70.0,17.791666666666668,22.083333333333332,4.291666666666667,10,,61.0,44.583333333333336,30.0
2012-02-16,79.0,66.25,46.0,4.625,5.75,1.125,0,,49.0,15.666666666666666,-9.0
2012-02-17,86.0,66.375,47.0,11.956521739130435,13.652173913043478,1.6956521739130435,0,,40.0,8.75,-29.0
2012-02-18,93.0,89.16666666666667,62.0,20.708333333333332,24.125,3.4166666666666665,54,,53.0,37.083333333333336,17.0
2012-02-19,87.0,74.625,58.0,8.08695652173913,9.347826086956522,1.2608695652173914,0,,44.0,25.958333333333332,-4.0
2012-02-20,85.0,64.41666666666667,48.0,14.083333333333334,18.291666666666668,4.208333333333333,1,,81.0,27.875,-10.0
2012-02-21,77.0,60.583333333333336,39.0,9.916666666666666,11.916666666666666,2.0,0,,78.0,26.75,-11.0
2012-02-22,77.0,55.833333333333336,35.0,25.416666666666668,29.583333333333332,4.166666666666667,0,,81.0,38.583333333333336,-1.0
2012-02-23,82.0,62.666666666666664,42.0,7.458333333333333,8.416666666666666,0.9583333333333334,0,,74.0,38.833333333333336,3.0
2012-02-24,85.0,61.25,48.0,7.0,7.958333333333333,0.9583333333333334,0,,62.0,25.625,-1.0
2012-02-25,73.0,55.708333333333336,34.0,8.625,11.541666666666666,2.9166666666666665,0,,71.0,25.125,-12.0
2012-02-26,89.0,63.0,31.0,17.347826086956523,21.52173913043478,4.173913043478261,4,,94.0,44.208333333333336,-11.0
2012-02-27,92.0,78.16666666666667,55.0,14.708333333333334,17.0,2.2916666666666665,5,,127.0,70.54166666666667,38.0
2012-02-28,82.0,58.291666666666664,27.0,22.875,28.083333333333332,5.208333333333333,0,,161.0,86.75,39.0
