date,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2014-08-15,0.958,245.0,202.458,161.0
2014-08-16,0.875,269.0,215.333,167.0
2014-08-17,1.208,280.0,222.042,165.0
2014-08-18,1.182,268.0,229.667,198.0
2014-08-19,0.667,216.0,198.0,170.0
2014-08-20,0.667,247.0,204.875,173.0
2014-08-21,1.083,258.0,220.208,189.0
2014-08-22,0.708,254.0,216.0,188.0
2014-08-23,0.583,267.0,225.25,193.0
2014-08-24,0.583,258.0,215.958,170.0
2014-08-25,0.826,228.0,175.125,126.0
2014-08-26,0.792,196.0,153.167,118.0
2014-08-27,1.208,233.0,171.542,103.0
2014-08-28,0.955,247.0,185.8,130.0
2014-08-29,1.958,265.0,204.875,142.0
2014-08-30,1.042,275.0,200.708,149.0
2014-08-31,0.75,269.0,203.125,150.0
2014-09-01,1.25,273.0,204.833,148.0
2014-09-02,1.625,279.0,212.292,148.0
2014-09-03,1.875,268.0,214.125,167.0
2014-09-04,0.833,197.0,177.667,163.0
2014-09-05,1.083,250.0,208.708,169.0
2014-09-06,0.708,237.0,203.167,162.0
2014-09-07,0.875,254.0,190.292,159.0
2014-09-08,0.917,230.0,188.5,160.0
2014-09-09,0.958,240.0,188.583,162.0
2014-09-10,0.833,236.0,185.333,163.0
2014-09-11,0.773,185.0,159.917,132.0
2014-09-12,1.167,223.0,165.458,116.0
2014-09-13,0.625,184.0,152.25,119.0
2014-09-14,0.875,190.0,139.792,90.0
2014-09-15,1.333,211.0,156.292,102.0
2014-09-16,1.208,209.0,152.167,123.0
2014-09-17,0.958,148.0,119.042,92.0
2014-09-18,1.125,158.0,117.292,77.0
2014-09-19,0.458,168.0,139.25,123.0
2014-09-20,0.667,184.0,135.292,106.0
2014-09-21,1.042,214.0,138.25,78.0
2014-09-22,1.125,215.0,128.083,86.0
2014-09-23,1.208,220.0,146.208,86.0
2014-09-24,1.625,224.0,162.042,101.0
2014-09-25,1.348,224.0,166.875,137.0
2014-09-26,1.083,192.0,142.833,92.0
2014-09-27,1.5,200.0,134.542,63.0
2014-09-28,1.208,209.0,161.0,110.0
2014-09-29,1.083,199.0,133.583,90.0
2014-09-30,1.083,168.0,105.708,74.0
2014-10-01,1.375,146.0,106.583,69.0
2014-10-02,2.083,155.0,119.833,89.0
2014-10-03,1.417,129.0,112.667,97.0
2014-10-04,1.042,146.0,113.25,71.0
2014-10-05,1.5,150.0,100.625,57.0
2014-10-06,2.792,107.0,77.917,55.0
2014-10-07,2.375,147.0,81.667,22.0
2014-10-08,3.083,145.0,86.958,35.0
2014-10-09,2.522,175.0,110.375,56.0
2014-10-10,1.25,144.0,109.5,90.0
2014-10-11,1.667,122.0,97.0,80.0
2014-10-12,1.958,183.0,110.042,48.0
2014-10-13,1.458,130.0,111.125,78.0
2014-10-14,2.167,80.0,70.0,57.0
2014-10-15,2.0,140.0,73.0,15.0
2014-10-16,3.167,147.0,78.833,8.0
2014-10-17,2.125,112.0,94.417,76.0
2014-10-18,1.417,130.0,88.458,35.0
2014-10-19,3.125,184.0,90.958,8.0
2014-10-20,3.0,180.0,127.542,58.0
2014-10-21,2.708,131.0,77.167,19.0
2014-10-22,2.458,82.0,33.542,2.0
2014-10-23,3.478,116.0,41.625,-21.0
2014-10-24,4.417,164.0,70.708,-4.0
2014-10-25,2.25,168.0,115.833,38.0
2014-10-26,3.292,218.0,154.792,81.0
2014-10-27,1.958,170.0,91.75,39.0
2014-10-28,1.5,47.0,26.917,12.0
2014-10-29,2.0,56.0,35.0,13.0
2014-10-30,3.708,129.0,59.167,5.0
2014-10-31,6.625,135.0,75.083,12.0
2014-11-01,3.667,115.0,74.25,29.0
2014-11-02,2.833,152.0,105.792,87.0
2014-11-03,1.375,152.0,60.333,15.0
2014-11-04,1.958,74.0,40.708,10.0
2014-11-05,4.13,138.0,85.542,27.0
2014-11-06,2.238,152.0,102.125,57.0
2014-11-07,1.348,64.0,36.75,24.0
2014-11-08,1.958,90.0,64.583,46.0
2014-11-09,4.0,136.0,83.333,24.0
2014-11-10,1.917,99.0,78.458,56.0
2014-11-11,2.292,100.0,59.458,28.0
2014-11-12,3.792,124.0,65.333,17.0
2014-11-13,1.625,96.0,41.5,-8.0
2014-11-14,1.833,-1.0,-9.417,-16.0
2014-11-15,2.083,5.0,-9.25,-25.0
2014-11-16,2.75,21.0,9.375,-3.0
2014-11-17,3.333,32.0,8.375,-24.0
2014-11-18,3.875,27.0,-10.667,-47.0
2014-11-19,3.333,36.0,11.083,-6.0
2014-11-20,4.696,58.0,5.333,-32.0
2014-11-21,4.625,64.0,13.917,-34.0
2014-11-22,3.417,83.0,51.417,28.0
2014-11-23,1.667,41.0,24.167,-4.0
2014-11-24,3.25,55.0,15.083,-16.0
2014-11-25,2.25,31.0,10.5,-33.0
2014-11-26,3.583,34.0,-16.875,-57.0
2014-11-27,5.667,36.0,-0.792,-35.0
2014-11-28,5.542,80.0,38.208,13.0
2014-11-29,3.417,69.0,29.292,3.0
2014-11-30,2.0,15.0,6.083,-10.0
2014-12-01,3.208,77.0,43.417,-3.0
2014-12-02,1.708,73.0,5.917,-17.0
2014-12-03,1.792,-4.0,-17.667,-26.0
2014-12-04,2.435,-1.0,-29.292,-59.0
2014-12-05,3.375,-6.0,-49.875,-76.0
2014-12-06,1.625,-34.0,-51.333,-63.0
2014-12-07,2.792,-22.0,-50.667,-96.0
2014-12-08,3.375,0.0,-26.667,-60.0
2014-12-09,2.958,-15.0,-34.833,-56.0
2014-12-10,3.042,-16.0,-33.708,-51.0
2014-12-11,3.833,22.0,-14.292,-51.0
2014-12-12,2.417,-9.0,-35.875,-67.0
2014-12-13,2.083,-34.0,-54.333,-72.0
2014-12-14,2.792,-49.0,-66.25,-81.0
2014-12-15,3.5,-45.0,-87.583,-133.0
2014-12-16,7.917,47.0,-83.167,-151.0
2014-12-17,1.625,35.0,-11.167,-32.0
2014-12-18,1.609,-2.0,-17.0,-53.0
2014-12-19,6.25,-3.0,-44.083,-94.0
2014-12-20,3.125,49.0,24.708,-10.0
2014-12-21,1.833,45.0,-32.792,-72.0
2014-12-22,2.208,-70.0,-75.417,-82.0
2014-12-23,1.833,-27.0,-51.208,-78.0
2014-12-24,2.917,-17.0,-38.833,-67.0
2014-12-25,4.75,-42.0,-63.875,-97.0
2014-12-26,3.167,-43.0,-73.125,-131.0
2014-12-27,5.125,-17.0,-62.417,-125.0
2014-12-28,3.875,14.0,-5.083,-34.0
2014-12-29,3.792,39.0,12.292,-2.0
2014-12-30,3.708,-1.0,-13.333,-26.0
2014-12-31,3.0,-25.0,-42.958,-64.0
2015-01-01,1.625,-17.0,-34.083,-44.0
2015-01-02,2.75,7.0,-7.125,-31.0
2015-01-03,2.042,-8.0,-18.875,-33.0
2015-01-04,2.0,-18.0,-34.75,-58.0
2015-01-05,1.727,-40.0,-54.792,-63.0
2015-01-06,1.708,-26.0,-41.833,-63.0
2015-01-07,1.542,-29.0,-44.375,-56.0
2015-01-08,1.917,-26.0,-39.917,-57.0
2015-01-09,1.875,-35.0,-49.917,-72.0
2015-01-10,1.708,-34.0,-54.958,-85.0
2015-01-11,2.042,-65.0,-79.667,-91.0
2015-01-12,2.375,-56.0,-79.25,-100.0
2015-01-13,2.667,-41.0,-65.75,-91.0
2015-01-14,1.652,-30.0,-61.667,-86.0
2015-01-15,2.292,-65.0,-95.458,-130.0
2015-01-16,3.083,-74.0,-114.5,-144.0
2015-01-17,3.667,-57.0,-107.375,-140.0
2015-01-18,5.25,-29.0,-110.833,-166.0
2015-01-19,2.208,-6.0,-16.625,-26.0
2015-01-20,0.875,-13.0,-27.167,-40.0
2015-01-21,1.667,-27.0,-44.667,-76.0
2015-01-22,2.375,-16.0,-44.25,-82.0
2015-01-23,0.958,-17.0,-38.25,-90.0
2015-01-24,1.792,-55.0,-94.625,-132.0
2015-01-25,2.917,-59.0,-114.0,-178.0
2015-01-26,1.727,6.0,-17.375,-59.0
2015-01-27,2.211,0.0,-25.333,-44.0
2015-01-28,1.783,-37.0,-56.667,-78.0
2015-01-29,1.739,-50.0,-81.5,-123.0
2015-01-30,3.292,-74.0,-109.583,-145.0
2015-01-31,2.208,-56.0,-78.208,-111.0
2015-02-01,3.292,-70.0,-97.083,-123.0
2015-02-02,3.625,-47.0,-84.042,-119.0
2015-02-03,2.875,-42.0,-77.042,-125.0
2015-02-04,3.125,12.0,-27.583,-66.0
2015-02-05,1.833,-12.0,-34.708,-56.0
2015-02-06,1.958,-31.0,-70.0,-112.0
2015-02-07,2.25,-45.0,-71.25,-107.0
2015-02-08,1.958,-32.0,-64.125,-109.0
2015-02-09,4.25,4.0,-50.75,-114.0
2015-02-10,2.25,-2.0,-24.042,-48.0
2015-02-11,1.913,-17.0,-41.833,-79.0
2015-02-12,3.391,27.0,-20.75,-75.0
2015-02-13,3.917,47.0,32.708,23.0
2015-02-14,1.542,24.0,-9.25,-45.0
2015-02-15,0.958,-43.0,-70.625,-93.0
2015-02-16,1.667,-51.0,-73.333,-107.0
2015-02-17,1.625,-39.0,-56.333,-69.0
2015-02-18,2.417,-3.0,-22.667,-56.0
2015-02-19,3.5,36.0,10.167,-24.0
2015-02-20,2.75,23.0,4.083,-22.0
2015-02-21,1.792,0.0,-22.625,-43.0
2015-02-22,1.833,-32.0,-44.333,-58.0
2015-02-23,2.833,-1.0,-37.5,-84.0
2015-02-24,1.833,-61.0,-93.167,-125.0
2015-02-25,1.913,-45.0,-85.208,-121.0
2015-02-26,1.958,-35.0,-62.667,-86.0
2015-02-27,2.167,-28.0,-69.083,-111.0
2015-02-28,2.792,-22.0,-67.625,-114.0
2015-03-01,1.625,-1.0,-37.833,-70.0
2015-03-02,2.167,-19.0,-59.125,-106.0
2015-03-03,2.583,-31.0,-74.292,-114.0
2015-03-04,2.833,-19.0,-83.75,-160.0
2015-03-05,3.0,6.0,-61.0,-128.0
2015-03-06,2.0,59.0,6.5,-69.0
2015-03-07,1.875,58.0,31.333,-17.0
2015-03-08,2.792,64.0,11.542,-24.0
2015-03-09,1.417,8.0,-15.833,-45.0
2015-03-10,1.478,11.0,-31.042,-67.0
2015-03-11,1.333,-3.0,-38.375,-66.0
2015-03-12,1.792,1.0,-37.875,-70.0
2015-03-13,1.75,32.0,-22.917,-95.0
2015-03-14,2.042,66.0,15.042,-42.0
2015-03-15,1.667,23.0,-6.917,-33.0
2015-03-16,2.667,88.0,23.583,-69.0
2015-03-17,3.292,95.0,59.042,2.0
2015-03-18,3.625,141.0,68.417,-9.0
2015-03-19,2.667,71.0,52.0,25.0
2015-03-20,1.167,23.0,-2.708,-39.0
2015-03-21,1.542,25.0,-19.833,-56.0
2015-03-22,2.208,43.0,1.792,-39.0
2015-03-23,1.625,32.0,0.333,-26.0
2015-03-24,1.739,47.0,-4.75,-43.0
2015-03-25,1.833,32.0,-8.458,-58.0
2015-03-26,1.333,55.0,19.417,-11.0
2015-03-27,1.583,107.0,56.583,-6.0
2015-03-28,1.792,83.0,47.167,-6.0
2015-03-29,3.125,106.0,39.042,-28.0
2015-03-30,2.125,108.0,54.583,13.0
2015-03-31,1.875,89.0,39.042,-3.0
2015-04-01,1.042,79.0,41.75,14.0
2015-04-02,1.708,105.0,50.167,-21.0
2015-04-03,1.292,63.0,43.375,29.0
2015-04-04,1.292,94.0,57.208,25.0
2015-04-05,1.375,101.0,53.542,3.0
2015-04-06,1.167,80.0,54.917,30.0
2015-04-07,1.0,34.0,10.917,-25.0
2015-04-08,1.25,34.0,0.375,-38.0
2015-04-09,1.87,76.0,28.167,-28.0
2015-04-10,1.667,106.0,48.958,-17.0
2015-04-11,1.167,105.0,66.75,39.0
2015-04-12,1.167,109.0,59.667,18.0
2015-04-13,2.042,121.0,52.75,-13.0
2015-04-14,2.042,162.0,90.125,-2.0
2015-04-15,1.25,119.0,70.458,23.0
2015-04-16,0.792,79.0,38.542,11.0
2015-04-17,1.125,101.0,55.708,2.0
2015-04-18,1.333,125.0,80.292,31.0
2015-04-19,1.0,88.0,60.167,41.0
2015-04-20,1.333,97.0,54.417,16.0
2015-04-21,0.875,90.0,63.667,41.0
2015-04-22,1.696,151.0,94.25,45.0
2015-04-23,1.857,195.0,116.25,12.0
2015-04-24,1.333,181.0,113.5,57.0
2015-04-25,1.333,143.0,101.042,66.0
2015-04-26,1.458,204.0,141.375,57.0
2015-04-27,2.5,260.0,185.458,127.0
2015-04-28,2.083,221.0,152.333,89.0
2015-04-29,2.167,245.0,159.667,79.0
2015-04-30,1.958,259.0,170.875,79.0
2015-05-01,1.5,208.0,167.083,90.0
2015-05-02,2.0,237.0,145.833,51.0
2015-05-03,1.458,258.0,170.417,75.0
2015-05-04,1.708,259.0,177.167,108.0
2015-05-05,0.417,177.0,141.375,88.0
2015-05-06,0.917,208.0,160.5,119.0
2015-05-07,0.913,180.0,135.833,82.0
2015-05-08,1.292,191.0,115.625,54.0
2015-05-09,0.333,129.0,98.125,70.0
2015-05-10,0.833,135.0,93.167,56.0
2015-05-11,1.333,211.0,131.333,35.0
2015-05-12,1.583,203.0,142.958,74.0
2015-05-13,0.542,183.0,128.75,100.0
2015-05-14,0.542,113.0,71.792,33.0
2015-05-15,1.0,138.0,85.083,33.0
2015-05-16,0.875,145.0,102.0,74.0
2015-05-17,7.375,119.0,98.0,77.0
2015-05-18,11.125,194.0,133.0,74.0
2015-05-19,9.167,143.0,117.208,79.0
2015-05-20,6.292,175.0,131.458,101.0
2015-05-21,7.958,135.0,108.667,83.0
2015-05-22,1.167,197.0,140.375,78.0
2015-05-23,1.167,207.0,170.25,134.0
2015-05-24,0.833,181.0,141.667,79.0
2015-05-25,1.833,219.0,137.208,48.0
2015-05-26,1.292,204.0,135.375,84.0
2015-05-27,0.583,223.0,151.542,78.0
2015-05-28,1.25,246.0,164.875,75.0
2015-05-29,1.458,286.0,207.417,127.0
2015-05-30,1.625,285.0,207.125,137.0
2015-05-31,0.75,189.0,162.708,123.0
2015-06-01,1.083,266.0,193.125,96.0
2015-06-02,1.083,235.0,191.5,149.0
2015-06-03,0.833,241.0,160.25,106.0
2015-06-04,0.174,143.0,117.208,79.0
2015-06-05,0.0,117.0,93.75,76.0
2015-06-06,0.333,143.0,99.708,54.0
2015-06-07,0.583,139.0,109.25,72.0
2015-06-08,1.0,200.0,147.5,103.0
2015-06-09,1.083,190.0,165.333,137.0
2015-06-10,0.583,156.0,134.917,117.0
2015-06-11,0.667,182.0,146.208,112.0
2015-06-12,1.125,249.0,169.875,89.0
2015-06-13,0.75,176.0,163.25,136.0
2015-06-14,1.0,229.0,188.208,157.0
2015-06-15,1.0,248.0,197.5,148.0
2015-06-16,1.5,275.0,204.0,147.0
2015-06-17,1.083,279.0,218.75,169.0
2015-06-18,1.545,273.0,215.87,179.0
2015-06-19,1.208,262.0,202.375,152.0
2015-06-20,0.75,241.0,183.583,142.0
2015-06-21,0.958,275.0,191.333,114.0
2015-06-22,0.833,191.0,166.833,141.0
2015-06-23,0.792,160.0,150.083,132.0
2015-06-24,0.583,224.0,172.042,122.0
2015-06-25,0.792,188.0,168.042,157.0
2015-06-26,0.75,212.0,170.25,122.0
2015-06-27,0.5,176.0,135.375,105.0
2015-06-28,0.542,192.0,145.292,100.0
2015-06-29,0.75,222.0,165.875,114.0
2015-06-30,0.625,176.0,165.375,148.0
2015-07-01,0.292,191.0,168.292,158.0
2015-07-02,0.636,232.0,187.167,148.0
2015-07-03,0.75,215.0,179.0,144.0
2015-07-04,0.958,206.0,163.625,131.0
2015-07-05,1.042,233.0,173.333,112.0
2015-07-06,1.292,263.0,204.667,156.0
2015-07-07,1.0,191.0,159.708,119.0
2015-07-08,0.708,214.0,156.875,108.0
2015-07-09,1.042,249.0,181.542,101.0
2015-07-10,1.083,274.0,198.833,123.0
2015-07-11,1.0,299.0,222.25,145.0
2015-07-12,1.125,302.0,243.417,187.0
2015-07-13,1.083,243.0,213.833,201.0
2015-07-14,0.958,300.0,252.292,194.0
2015-07-15,0.583,207.0,181.292,145.0
2015-07-16,0.261,228.0,175.625,136.0
2015-07-17,0.87,288.0,207.5,119.0
2015-07-18,1.708,265.0,229.625,203.0
2015-07-19,1.542,290.0,235.625,194.0
2015-07-20,1.042,284.0,234.042,207.0
2015-07-21,1.5,267.0,230.875,186.0
2015-07-22,0.708,251.0,229.042,209.0
2015-07-23,1.0,295.0,247.583,214.0
2015-07-24,1.083,301.0,251.083,221.0
2015-07-25,1.0,287.0,243.542,213.0
2015-07-26,1.0,253.0,235.417,226.0
2015-07-27,1.042,304.0,258.583,224.0
2015-07-28,1.583,306.0,262.25,226.0
2015-07-29,1.167,293.0,257.833,221.0
2015-07-30,1.043,287.0,247.958,226.0
2015-07-31,0.75,280.0,250.958,224.0
2015-08-01,0.5,280.0,231.125,194.0
2015-08-02,1.0,292.0,230.667,168.0
2015-08-03,1.333,304.0,242.875,179.0
2015-08-04,1.0,308.0,268.5,229.0
2015-08-05,0.917,299.0,257.333,236.0
2015-08-06,0.5,281.0,239.25,189.0
2015-08-07,0.708,288.0,229.125,182.0
2015-08-08,0.875,287.0,232.5,197.0
2015-08-09,1.292,291.0,239.167,194.0
2015-08-10,1.13,286.0,250.417,211.0
2015-08-11,0.905,289.0,231.917,199.0
2015-08-12,0.458,295.0,221.292,196.0
2015-08-13,0.783,286.0,233.625,185.0
2015-08-14,1.375,294.0,230.083,193.0
2015-08-15,0.917,271.0,225.792,184.0
2015-08-16,0.792,274.0,226.542,201.0
2015-08-17,0.625,270.0,216.208,175.0
2015-08-18,0.5,188.0,173.333,158.0
2015-08-19,0.167,213.0,172.917,156.0
2015-08-20,0.636,216.0,184.1,158.0
2015-08-21,0.917,253.0,210.417,177.0
2015-08-22,0.5,251.0,195.75,162.0
2015-08-23,0.667,220.0,184.708,160.0
2015-08-24,0.625,233.0,179.208,128.0
2015-08-25,0.792,248.0,179.208,108.0
2015-08-26,1.042,234.0,181.417,129.0
2015-08-27,1.13,216.0,181.792,152.0
2015-08-28,0.917,231.0,185.292,152.0
2015-08-29,1.083,242.0,191.292,147.0
2015-08-30,1.375,257.0,201.417,150.0
2015-08-31,1.125,258.0,217.042,189.0
2015-09-01,1.458,265.0,221.25,186.0
2015-09-02,0.792,209.0,185.875,166.0
2015-09-03,0.708,252.0,209.958,175.0
2015-09-04,0.917,199.0,189.208,172.0
2015-09-05,0.875,201.0,160.083,118.0
2015-09-06,0.875,211.0,156.708,101.0
2015-09-07,1.25,246.0,182.292,127.0
2015-09-08,1.292,240.0,181.667,123.0
2015-09-09,1.208,221.0,178.042,139.0
2015-09-10,0.783,223.0,188.25,163.0
2015-09-11,0.75,236.0,196.042,152.0
2015-09-12,0.792,225.0,186.417,152.0
2015-09-13,0.417,180.0,155.75,137.0
2015-09-14,0.667,224.0,159.583,131.0
2015-09-15,1.0,212.0,153.667,108.0
2015-09-16,0.905,226.0,160.375,99.0
2015-09-17,0.875,218.0,166.0,124.0
2015-09-18,0.913,193.0,151.375,116.0
2015-09-19,0.667,179.0,154.667,136.0
2015-09-20,0.708,205.0,168.375,144.0
2015-09-21,0.875,241.0,180.083,124.0
2015-09-22,1.042,242.0,185.292,134.0
2015-09-23,1.25,255.0,180.958,118.0
2015-09-24,1.739,236.0,178.042,123.0
2015-09-25,0.917,218.0,173.792,131.0
2015-09-26,0.792,214.0,176.375,151.0
2015-09-27,0.542,207.0,163.25,133.0
2015-09-28,0.833,162.0,121.208,102.0
2015-09-29,0.958,149.0,110.0,90.0
2015-09-30,0.833,152.0,114.375,88.0
2015-10-01,1.625,182.0,129.667,58.0
2015-10-02,0.958,193.0,140.083,109.0
2015-10-03,0.958,161.0,129.417,100.0
2015-10-04,1.042,128.0,94.208,72.0
2015-10-05,1.792,141.0,99.042,57.0
2015-10-06,2.0,176.0,105.792,44.0
2015-10-07,2.208,197.0,111.083,45.0
2015-10-08,1.0,113.0,94.625,79.0
2015-10-09,0.5,123.0,105.542,87.0
2015-10-10,1.333,177.0,138.542,106.0
2015-10-11,1.542,192.0,122.833,61.0
2015-10-12,0.833,134.0,113.292,98.0
2015-10-13,1.292,109.0,75.167,28.0
2015-10-14,1.458,116.0,60.5,27.0
2015-10-15,2.083,128.0,75.0,34.0
2015-10-16,3.083,163.0,90.125,10.0
2015-10-17,2.333,181.0,113.875,66.0
2015-10-18,1.875,203.0,110.083,49.0
2015-10-19,2.083,116.0,76.458,34.0
2015-10-20,2.542,104.0,68.458,32.0
2015-10-21,2.375,110.0,66.333,23.0
2015-10-22,1.615,103.0,64.174,32.0
2015-10-23,2.333,147.0,85.333,11.0
2015-10-24,1.375,122.0,88.708,24.0
2015-10-25,0.875,50.0,18.333,-5.0
2015-10-26,1.625,69.0,34.208,-4.0
2015-10-27,3.042,111.0,56.833,-9.0
2015-10-28,1.708,141.0,98.417,65.0
2015-10-29,1.625,75.0,48.417,24.0
2015-10-30,1.667,80.0,38.917,17.0
2015-10-31,2.083,52.0,43.75,35.0
2015-11-01,1.583,97.0,65.125,36.0
2015-11-02,3.708,109.0,62.625,-3.0
2015-11-03,2.75,133.0,76.458,34.0
2015-11-04,3.696,179.0,77.208,-8.0
2015-11-05,2.864,172.0,110.958,31.0
2015-11-06,1.792,119.0,72.333,18.0
2015-11-07,2.167,57.0,23.833,-19.0
2015-11-08,2.5,30.0,10.708,-25.0
2015-11-09,2.208,101.0,63.208,33.0
2015-11-10,2.708,36.0,22.75,10.0
2015-11-11,1.958,45.0,21.792,7.0
2015-11-12,2.083,48.0,12.333,-16.0
2015-11-13,3.333,79.0,17.708,-22.0
2015-11-14,3.667,98.0,36.083,-27.0
2015-11-15,2.125,91.0,61.333,46.0
2015-11-16,1.833,123.0,91.625,52.0
2015-11-17,2.708,74.0,58.375,40.0
2015-11-18,1.667,52.0,27.917,3.0
2015-11-19,2.087,28.0,7.75,-25.0
2015-11-20,2.167,43.0,21.625,-2.0
2015-11-21,1.25,30.0,13.375,-1.0
2015-11-22,1.125,-3.0,-17.875,-48.0
2015-11-23,2.792,7.0,-19.583,-43.0
2015-11-24,2.375,-19.0,-27.0,-50.0
2015-11-25,3.375,-10.0,-49.042,-99.0
2015-11-26,5.25,-4.0,-69.542,-129.0
2015-11-27,2.833,30.0,11.375,-15.0
2015-11-28,1.667,24.0,-1.958,-48.0
2015-11-29,3.0,22.0,-15.083,-58.0
2015-11-30,3.042,45.0,16.833,-6.0
2015-12-01,1.375,10.0,-13.375,-25.0
2015-12-02,3.083,16.0,-8.083,-36.0
2015-12-03,3.391,43.0,6.083,-28.0
2015-12-04,2.042,30.0,1.375,-30.0
2015-12-05,1.333,7.0,-9.417,-27.0
2015-12-06,1.333,12.0,-16.583,-45.0
2015-12-07,2.5,4.0,-18.708,-43.0
2015-12-08,2.125,31.0,2.708,-25.0
2015-12-09,2.792,52.0,20.042,-28.0
2015-12-10,3.167,74.0,45.792,11.0
2015-12-11,2.708,30.0,15.458,-6.0
2015-12-12,2.208,23.0,5.292,-15.0
2015-12-13,2.667,47.0,4.25,-36.0
2015-12-14,3.917,23.0,-18.833,-50.0
2015-12-15,4.625,27.0,-10.625,-56.0
2015-12-16,1.958,57.0,34.542,12.0
2015-12-17,0.913,22.0,6.458,-13.0
2015-12-18,1.292,7.0,-14.125,-30.0
2015-12-19,0.958,-25.0,-39.667,-55.0
2015-12-20,1.417,12.0,-14.75,-51.0
2015-12-21,2.625,21.0,3.75,-13.0
2015-12-22,1.083,-7.0,-40.167,-105.0
2015-12-23,2.917,-58.0,-89.958,-141.0
2015-12-24,5.25,28.0,-20.292,-75.0
2015-12-25,2.208,4.0,-22.25,-60.0
2015-12-26,1.167,-46.0,-60.458,-69.0
2015-12-27,0.917,-64.0,-71.958,-80.0
2015-12-28,1.375,-45.0,-64.208,-82.0
2015-12-29,1.667,-46.0,-63.708,-87.0
2015-12-30,2.875,-41.0,-84.542,-111.0
2015-12-31,2.875,1.0,-48.458,-91.0
2016-01-01,2.25,-9.0,-26.917,-52.0
2016-01-02,3.083,0.0,-12.625,-24.0
2016-01-03,3.958,-4.0,-25.792,-41.0
2016-01-04,3.833,-12.0,-39.458,-70.0
2016-01-05,3.125,-51.0,-76.958,-139.0
2016-01-06,4.917,-79.0,-115.875,-164.0
2016-01-07,5.708,-3.0,-42.208,-81.0
2016-01-08,2.333,-31.0,-58.75,-137.0
2016-01-09,6.333,-9.0,-82.042,-141.0
2016-01-10,1.792,-13.0,-52.5,-102.0
2016-01-11,1.458,-89.0,-97.875,-109.0
2016-01-12,1.957,-83.0,-96.625,-108.0
2016-01-13,3.375,-58.0,-97.125,-122.0
2016-01-14,4.833,-74.0,-127.125,-169.0
2016-01-15,4.042,-81.0,-124.917,-180.0
2016-01-16,3.708,-7.0,-38.375,-86.0
2016-01-17,2.417,-25.0,-40.833,-55.0
2016-01-18,3.708,-24.0,-46.042,-79.0
2016-01-19,4.125,-33.0,-65.292,-83.0
2016-01-20,4.125,-28.0,-72.167,-110.0
2016-01-21,3.167,-49.0,-100.125,-139.0
2016-01-22,4.0,-73.0,-116.708,-164.0
2016-01-23,2.667,-45.0,-79.625,-134.0
2016-01-24,5.708,-102.0,-147.708,-205.0
2016-01-25,6.75,-61.0,-101.292,-147.0
2016-01-26,2.5,-20.0,-49.542,-71.0
2016-01-27,1.708,27.0,-8.417,-74.0
2016-01-28,1.167,-51.0,-59.75,-66.0
2016-01-29,1.792,-24.0,-45.458,-71.0
2016-01-30,2.375,-43.0,-67.625,-90.0
2016-01-31,2.958,-53.0,-94.0,-164.0
2016-02-01,2.125,-5.0,-41.625,-73.0
2016-02-02,2.5,-77.0,-90.375,-144.0
2016-02-03,3.708,-61.0,-111.917,-176.0
2016-02-04,3.5,-11.0,-42.0,-73.0
2016-02-05,2.875,-21.0,-53.625,-80.0
2016-02-06,4.292,-16.0,-65.042,-114.0
2016-02-07,2.292,-45.0,-58.333,-78.0
2016-02-08,1.792,-12.0,-35.083,-63.0
2016-02-09,4.0,9.0,-32.458,-92.0
2016-02-10,3.25,-22.0,-73.167,-114.0
2016-02-11,3.333,-11.0,-60.542,-125.0
2016-02-12,2.25,4.0,-11.5,-29.0
2016-02-13,1.875,14.0,-4.792,-18.0
2016-02-14,2.542,-6.0,-15.417,-30.0
2016-02-15,1.917,8.0,-12.833,-31.0
2016-02-16,2.042,54.0,20.417,-25.0
2016-02-17,2.208,54.0,0.417,-54.0
2016-02-18,1.125,-51.0,-70.833,-90.0
2016-02-19,2.25,-29.0,-71.208,-113.0
2016-02-20,3.167,-24.0,-56.458,-88.0
2016-02-21,2.167,-43.0,-75.667,-115.0
2016-02-22,3.25,-3.0,-42.958,-98.0
2016-02-23,2.391,12.0,-10.0,-36.0
2016-02-24,0.667,-1.0,-24.958,-50.0
2016-02-25,1.375,-6.0,-32.167,-60.0
2016-02-26,1.042,-35.0,-67.458,-131.0
2016-02-27,3.458,-24.0,-95.25,-175.0
2016-02-28,2.208,18.0,-33.25,-101.0
2016-03-01,2.042,53.0,18.125,-29.0
2016-03-02,3.208,72.0,32.583,-3.0
2016-03-03,1.333,25.0,-11.458,-50.0
2016-03-04,0.958,-25.0,-44.375,-69.0
2016-03-05,1.042,-12.0,-44.083,-75.0
2016-03-06,2.083,1.0,-24.583,-58.0
2016-03-07,1.625,-3.0,-27.958,-43.0
2016-03-08,1.667,-2.0,-26.042,-51.0
2016-03-09,1.348,5.0,-17.292,-37.0
2016-03-10,1.792,9.0,-16.083,-45.0
2016-03-11,2.375,14.0,-29.917,-80.0
2016-03-12,1.583,21.0,-38.208,-102.0
2016-03-13,3.5,31.0,-29.667,-95.0
2016-03-14,2.167,36.0,-25.0,-85.0
2016-03-15,1.583,33.0,-22.417,-76.0
2016-03-16,1.708,29.0,-1.375,-42.0
2016-03-17,1.417,38.0,7.0,-37.0
