date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2015-08-30,189.542,,98.0,96.625,91.0,7.333,1.958,1.958,0.0,11.458,0.042,23.6,22.125,21.3,196.875
2015-08-31,187.792,,98.0,97.458,95.0,8.292,3.042,4.542,1.5,10.042,0.083,22.8,22.008,21.0,196.083
2015-09-01,185.542,,98.0,91.0,74.0,8.5,3.583,5.167,1.583,8.667,0.522,28.9,23.725,21.5,194.042
2015-09-02,188.708,,98.0,87.375,75.0,7.083,3.292,3.625,0.333,11.792,0.0,25.5,23.225,21.4,195.792
2015-09-03,186.957,,98.0,87.458,68.0,7.826,4.391,4.609,0.217,15.458,0.875,27.6,24.025,21.2,194.783
2015-09-04,189.957,,98.0,86.375,68.0,7.217,2.182,2.318,0.136,16.87,0.042,26.9,23.271,20.6,197.174
2015-09-05,190.833,,97.0,85.958,73.0,7.5,2.167,2.167,0.0,13.667,0.083,25.7,22.475,19.4,198.333
2015-09-06,190.917,,98.0,96.5,93.0,6.667,2.417,2.417,0.0,10.667,0.042,21.6,20.879,20.0,197.583
2015-09-07,187.167,,97.0,90.583,84.0,4.917,1.25,1.25,0.0,12.833,0.125,22.6,21.571,19.8,192.083
2015-09-08,186.0,,98.0,96.75,94.0,4.458,0.583,0.583,0.0,10.25,0.0,22.1,21.642,20.6,190.458
2015-09-09,185.125,,98.0,97.583,94.0,6.958,2.958,2.958,0.0,6.75,0.0,21.7,20.892,20.1,192.083
2015-09-10,187.565,,98.0,91.375,80.0,3.913,2.522,2.696,0.174,6.833,0.042,22.5,20.725,18.1,191.478
2015-09-11,190.083,,98.0,88.083,71.0,3.625,2.083,2.625,0.542,11.583,0.167,23.8,20.062,16.5,193.708
2015-09-12,190.958,,94.0,78.292,64.0,4.042,2.5,2.667,0.167,19.042,0.917,25.6,21.988,17.5,195.0
2015-09-13,189.833,,98.0,86.667,64.0,2.5,0.958,0.958,0.0,8.5,0.0,23.8,19.858,16.5,192.333
2015-09-14,191.958,,96.0,80.833,58.0,3.042,1.333,1.458,0.125,9.042,0.0,23.1,18.825,14.8,195.0
2015-09-15,192.0,,96.0,85.208,71.0,2.667,1.208,1.375,0.167,10.292,0.087,24.2,19.583,14.7,194.667
2015-09-16,191.875,,97.0,89.458,74.0,3.542,3.167,3.792,0.625,15.0,0.125,23.9,20.629,18.2,195.417
2015-09-17,190.0,,98.0,94.708,82.0,5.522,3.696,4.13,0.435,15.5,0.083,21.6,19.425,17.8,195.522
2015-09-18,189.75,,98.0,95.0,88.0,5.792,2.583,2.958,0.375,10.792,0.0,20.5,19.154,17.9,195.542
2015-09-19,189.708,,98.0,88.333,71.0,4.917,1.5,1.708,0.208,9.917,0.042,23.6,20.012,17.4,194.625
2015-09-20,188.208,,98.0,86.0,68.0,4.75,0.458,0.75,0.292,8.667,0.083,23.6,19.621,16.2,192.958
2015-09-21,186.833,,97.0,87.667,73.0,3.667,0.333,0.417,0.083,8.833,0.083,23.3,19.646,16.7,190.5
2015-09-22,187.667,,96.0,86.667,71.0,3.875,0.667,0.792,0.125,10.333,0.087,25.2,20.371,15.9,191.542
2015-09-23,188.75,,97.0,73.875,46.0,6.167,1.625,1.667,0.042,22.375,1.125,29.3,23.121,17.1,194.917
2015-09-24,187.304,,98.0,92.917,75.0,7.043,3.913,4.174,0.261,12.375,0.375,23.4,20.821,18.3,194.348
2015-09-25,186.458,,98.0,94.167,87.0,7.375,2.042,2.208,0.167,6.417,0.042,23.0,20.654,19.1,193.833
2015-09-26,187.292,,98.0,89.542,74.0,7.958,1.583,1.667,0.083,13.042,0.25,24.9,21.196,19.1,195.25
2015-09-27,188.375,,98.0,88.333,73.0,6.542,0.708,0.708,0.0,17.208,0.167,24.7,20.738,17.9,194.917
2015-09-28,188.375,,96.0,82.708,57.0,6.583,1.667,1.792,0.125,14.75,0.208,25.0,20.321,16.1,194.958
2015-09-29,191.375,,97.0,76.5,47.0,6.708,1.708,1.833,0.125,11.0,0.087,24.1,19.638,16.1,198.083
2015-09-30,193.167,,97.0,77.167,54.0,7.917,2.75,3.083,0.333,8.167,0.333,21.6,17.417,13.8,201.083
2015-10-01,185.957,,98.0,78.917,58.0,5.174,4.043,4.261,0.217,8.5,0.75,25.2,21.125,17.4,191.13
2015-10-02,187.348,,96.0,74.292,53.0,4.304,2.435,2.565,0.13,10.609,0.0,21.9,19.279,14.7,191.652
2015-10-03,190.458,,97.0,75.875,51.0,6.583,2.125,2.25,0.125,15.292,0.5,24.5,18.683,13.3,197.042
2015-10-04,191.542,,89.0,71.0,48.0,6.0,1.292,1.333,0.042,15.958,0.458,22.8,17.779,13.7,197.542
2015-10-05,190.542,,95.0,76.042,56.0,4.208,1.875,2.042,0.167,5.583,0.083,19.9,15.825,12.5,194.75
2015-10-06,190.417,,96.0,80.75,64.0,4.917,1.875,2.042,0.167,7.208,0.043,20.7,15.908,11.7,195.333
2015-10-07,162.727,,98.0,80.75,59.0,12.0,1.625,2.042,0.417,6.458,0.25,20.9,16.879,12.1,174.727
2015-10-08,,,98.0,83.083,61.0,,2.826,3.043,0.217,13.083,0.167,20.9,16.738,12.5,
2015-10-09,190.786,,96.0,77.167,41.0,8.214,3.625,3.75,0.125,28.042,0.5,25.1,18.708,14.1,199.0
2015-10-10,191.917,,87.0,77.083,60.0,8.208,3.792,3.792,0.0,32.458,0.958,21.8,18.133,14.7,200.125
2015-10-11,192.125,,89.0,71.042,55.0,6.625,2.333,2.333,0.0,20.125,1.333,20.6,17.775,12.8,198.75
2015-10-12,192.286,,85.0,70.429,55.0,10.048,2.35,2.4,0.05,12.0,0.048,20.0,16.319,12.0,202.333
2015-10-13,192.375,,88.0,69.833,49.0,6.958,3.208,3.333,0.125,11.125,0.043,20.0,16.183,12.7,199.333
2015-10-14,191.5,,93.0,71.125,40.0,6.5,3.125,3.292,0.167,13.083,0.208,22.2,16.0,11.3,198.0
2015-10-15,199.087,2.417,91.0,76.042,59.0,19.609,2.652,2.739,0.087,15.25,0.125,22.3,16.433,12.3,218.696
2015-10-16,198.542,1.333,96.0,76.5,55.0,6.708,2.417,2.5,0.083,9.125,0.125,21.0,15.5,10.4,205.25
2015-10-17,198.25,1.042,97.0,84.0,65.0,5.375,2.042,2.167,0.125,12.792,0.208,21.3,16.175,11.7,203.625
2015-10-18,198.125,1.0,97.0,86.708,61.0,5.667,1.792,1.917,0.125,14.25,0.125,23.1,17.079,12.7,203.792
2015-10-19,197.208,1.208,96.0,85.792,70.0,5.25,2.458,2.708,0.25,16.625,0.125,21.3,17.175,13.5,202.458
2015-10-20,198.375,1.792,98.0,84.292,65.0,6.542,3.375,3.542,0.167,24.167,0.217,21.9,17.604,13.5,204.917
2015-10-21,201.583,1.917,98.0,87.25,66.0,7.0,3.458,3.833,0.375,24.917,0.167,21.6,16.567,12.0,208.583
2015-10-22,201.261,1.542,95.0,84.792,67.0,7.217,3.304,4.0,0.696,12.75,0.333,19.9,15.733,13.2,208.478
2015-10-23,200.833,1.458,95.0,83.167,61.0,6.583,2.833,3.208,0.375,14.625,0.125,21.8,16.458,12.1,207.417
2015-10-24,204.0,2.75,91.0,76.792,62.0,7.583,2.375,2.375,0.0,39.042,0.917,22.7,18.692,12.7,211.583
2015-10-25,199.5,1.0,87.0,58.167,46.0,3.833,0.625,0.625,0.0,11.5,0.083,17.2,15.0,10.4,203.333
2015-10-26,200.792,1.125,93.0,74.333,54.0,5.542,2.667,3.0,0.333,10.417,0.083,18.8,13.579,8.3,206.333
2015-10-27,197.667,1.208,86.0,70.458,53.0,5.75,4.083,4.167,0.083,12.25,0.826,22.0,18.596,14.6,203.417
2015-10-28,201.0,3.043,89.0,64.542,45.0,6.542,3.208,3.208,0.0,12.292,0.083,19.1,16.433,12.5,207.542
2015-10-29,202.739,3.167,85.0,70.375,45.0,8.565,3.348,3.565,0.217,17.792,0.625,18.9,14.129,10.2,211.304
2015-10-30,204.0,3.417,93.0,79.667,59.0,8.792,4.792,5.25,0.458,19.042,0.333,16.9,13.604,11.3,212.792
2015-10-31,203.625,3.0,96.0,74.958,40.0,6.542,2.417,2.667,0.25,10.375,0.0,15.6,11.417,8.7,210.167
2015-11-01,202.583,2.917,95.0,74.667,51.0,5.667,1.375,1.375,0.0,9.583,0.167,16.1,12.142,7.8,208.25
2015-11-02,201.913,3.333,98.0,93.292,79.0,7.348,4.208,5.125,0.917,10.739,0.0,16.8,12.808,10.8,209.261
2015-11-03,202.333,3.125,97.0,87.167,60.0,6.458,2.542,2.833,0.292,9.625,0.261,17.8,12.692,10.4,208.792
2015-11-04,202.167,3.167,95.0,82.125,55.0,6.458,3.542,4.167,0.625,8.083,0.5,19.3,13.742,9.0,208.625
2015-11-05,198.348,3.625,95.0,83.792,63.0,8.783,6.565,7.13,0.565,14.625,0.625,21.0,16.296,12.0,207.13
2015-11-06,196.875,3.042,97.0,86.0,74.0,7.0,3.75,3.917,0.167,14.042,0.875,20.9,17.421,13.2,203.875
2015-11-07,195.917,3.125,97.0,82.0,59.0,7.417,4.333,4.458,0.125,16.208,1.083,23.0,18.808,15.9,203.333
2015-11-08,192.833,3.0,98.0,92.0,82.0,5.125,3.625,3.625,0.0,8.917,0.875,21.4,19.3,17.1,197.958
2015-11-09,194.375,3.625,98.0,98.0,98.0,25.625,6.625,7.208,0.583,6.292,1.0,18.4,17.233,15.7,220.0
2015-11-10,195.75,3.0,98.0,85.292,67.0,4.667,2.25,2.25,0.0,6.917,0.0,16.5,15.492,12.9,200.417
2015-11-11,199.958,3.308,96.0,79.333,49.0,6.792,3.75,4.292,0.542,7.625,0.0,16.7,12.242,9.6,206.75
2015-11-12,201.87,3.292,97.0,80.292,53.0,2.609,3.522,4.261,0.739,8.125,0.208,17.3,11.829,7.1,204.478
2015-11-13,201.542,3.75,98.0,92.083,78.0,2.958,5.458,7.667,2.208,11.792,0.125,14.4,11.6,8.2,204.5
2015-11-14,195.5,3.417,98.0,92.208,81.0,1.458,5.583,6.333,0.75,6.75,0.083,20.7,18.196,15.4,196.958
2015-11-15,197.208,3.375,98.0,94.917,86.0,0.875,1.708,1.708,0.0,7.792,0.0,17.3,15.883,13.4,198.083
2015-11-16,197.917,3.417,98.0,84.042,64.0,1.375,3.125,4.042,0.917,7.875,0.0,19.5,15.55,11.5,199.292
2015-11-17,197.125,4.083,98.0,87.917,74.0,1.75,5.125,5.875,0.75,13.958,0.042,19.9,17.95,16.4,198.875
2015-11-18,198.417,3.391,98.0,96.958,96.0,1.0,2.833,3.083,0.25,6.625,0.0,17.0,15.867,13.3,199.417
2015-11-19,199.261,2.875,97.0,91.458,83.0,4.87,3.391,6.522,3.13,8.0,0.0,13.4,12.617,11.7,204.13
2015-11-20,201.458,3.417,98.0,84.667,63.0,6.875,4.167,6.167,2.0,9.458,0.208,17.0,13.579,9.6,208.333
2015-11-21,204.875,3.875,97.0,85.792,72.0,6.458,2.083,2.792,0.708,15.208,0.042,15.6,13.075,10.7,211.333
2015-11-22,205.625,4.0,97.0,86.375,66.0,7.333,1.792,2.25,0.458,19.0,0.083,17.6,12.85,10.1,212.958
2015-11-23,205.5,4.25,97.0,85.917,59.0,7.708,3.167,3.75,0.583,17.125,0.083,19.3,14.138,9.7,213.208
2015-11-24,203.583,3.5,98.0,83.5,69.0,5.958,1.875,3.125,1.25,10.625,0.0,14.9,12.567,10.6,209.542
2015-11-25,200.708,3.583,98.0,94.125,72.0,5.458,4.125,9.0,4.875,7.208,0.174,11.3,9.758,8.7,206.167
2015-11-26,199.696,3.833,98.0,73.625,47.0,4.783,5.739,10.739,5.0,8.083,0.542,12.1,9.242,5.8,204.478
2015-11-27,199.958,3.875,98.0,72.417,59.0,5.667,6.708,11.125,4.417,11.125,0.708,9.6,6.438,2.9,205.625
2015-11-28,201.25,4.0,97.0,78.708,62.0,4.917,3.958,4.25,0.292,13.5,0.167,10.8,8.362,6.6,206.167
2015-11-29,202.042,4.042,96.0,89.708,76.0,3.625,2.667,3.25,0.583,12.083,0.417,10.8,8.379,6.9,205.667
2015-11-30,201.083,4.5,98.0,78.958,50.0,4.625,4.958,5.583,0.625,17.417,0.75,15.8,10.979,6.8,205.708
2015-12-01,201.875,4.083,98.0,89.042,74.0,4.542,2.958,3.583,0.625,12.625,0.125,10.7,8.775,5.3,206.417
2015-12-02,199.125,2.826,95.0,78.167,56.0,7.833,4.083,4.5,0.417,10.625,1.667,17.1,12.025,4.3,206.958
2015-12-03,203.913,3.583,98.0,80.542,57.0,10.174,3.652,3.783,0.13,14.833,0.375,14.1,9.908,5.6,214.087
2015-12-04,205.348,3.583,89.0,67.625,57.0,10.87,5.13,10.261,5.13,14.957,0.917,8.3,6.954,5.2,216.217
2015-12-05,203.542,3.208,80.0,66.583,51.0,9.333,3.792,3.875,0.083,11.458,0.417,12.6,9.433,6.5,212.875
2015-12-06,206.125,3.042,95.0,82.208,68.0,9.125,2.208,2.375,0.167,13.083,0.792,12.0,9.383,7.4,215.25
2015-12-07,206.708,3.125,97.0,78.917,53.0,10.833,5.625,15.125,9.5,8.708,0.5,13.5,8.888,5.3,217.542
2015-12-08,207.625,3.375,97.0,86.958,66.0,9.667,4.458,6.542,2.083,6.792,1.125,11.9,7.375,4.6,217.292
2015-12-09,206.333,3.083,96.0,77.208,56.0,11.375,4.938,15.75,10.812,7.0,0.565,13.8,9.075,4.9,217.708
2015-12-10,200.0,3.833,98.0,87.208,66.0,10.261,18.167,23.0,4.833,9.875,0.167,14.4,12.592,10.0,210.261
2015-12-11,195.042,3.25,98.0,92.833,72.0,5.625,4.25,4.625,0.375,11.0,0.083,15.3,13.183,11.7,200.667
2015-12-12,200.167,3.958,98.0,80.25,59.0,4.75,4.708,5.542,0.833,15.833,0.25,11.8,10.296,8.5,204.917
2015-12-13,199.125,3.542,98.0,90.083,70.0,5.292,4.0,4.25,0.25,9.0,0.292,14.4,10.588,8.1,204.417
2015-12-14,198.875,3.458,98.0,89.625,66.0,11.0,10.542,20.375,9.833,8.583,0.167,16.2,11.508,9.0,209.875
2015-12-15,199.167,4.125,98.0,86.167,66.0,16.667,3.889,4.556,0.667,9.708,0.333,15.9,12.412,10.1,215.833
2015-12-16,202.917,4.0,98.0,88.542,70.0,9.458,5.5,6.2,0.7,18.292,0.217,10.8,8.883,5.5,212.375
2015-12-17,204.565,3.125,98.0,92.25,64.0,6.565,5.87,7.957,2.087,7.917,0.125,7.1,3.471,0.5,211.13
2015-12-18,206.5,2.792,98.0,89.417,68.0,7.125,6.542,14.417,7.875,7.667,0.458,7.8,4.508,1.6,213.625
2015-12-19,204.833,2.375,98.0,85.083,61.0,4.875,3.292,4.0,0.708,9.625,0.5,8.5,5.75,2.9,209.708
2015-12-20,204.625,2.667,95.0,76.125,45.0,6.583,2.792,3.333,0.542,11.042,0.958,12.2,6.75,1.4,211.208
2015-12-21,202.958,3.708,98.0,96.625,91.0,11.833,12.75,38.417,25.667,9.833,0.417,11.4,9.375,7.8,214.792
2015-12-22,204.583,3.75,98.0,89.875,66.0,12.833,10.5,27.208,16.708,10.5,0.667,13.2,8.975,5.7,217.417
2015-12-23,205.042,4.625,98.0,95.0,79.0,13.333,12.542,17.583,5.042,13.375,0.87,10.8,7.954,5.4,218.375
2015-12-24,201.87,4.292,99.0,94.792,76.0,11.522,9.391,20.565,11.174,11.125,0.708,14.7,10.358,7.2,213.391
2015-12-25,201.792,3.833,98.0,92.792,63.0,11.417,10.5,26.792,16.292,14.292,0.5,10.4,7.862,4.7,213.208
2015-12-26,206.333,4.5,98.0,79.375,56.0,7.542,5.167,6.708,1.542,23.083,1.458,10.5,7.275,3.9,213.875
2015-12-27,205.5,3.75,98.0,93.542,74.0,5.125,2.542,3.5,0.958,13.125,0.625,8.3,5.171,3.0,210.625
2015-12-28,205.125,3.708,98.0,82.542,55.0,9.333,9.167,26.083,16.917,8.708,0.583,9.4,4.558,0.9,214.458
2015-12-29,203.625,3.167,96.0,84.875,58.0,5.542,4.083,5.583,1.5,6.5,0.167,7.9,4.817,2.7,209.167
2015-12-30,203.208,2.87,92.0,82.542,57.0,3.75,2.375,3.667,1.292,6.667,0.217,9.4,4.892,2.6,206.958
2015-12-31,204.174,3.792,97.0,88.583,74.0,5.696,3.739,4.652,0.913,11.208,0.875,8.7,5.623,3.3,209.87
2016-01-01,197.833,3.167,95.0,79.792,52.0,6.0,0.792,0.792,0.0,14.208,0.0,12.8,7.45,4.2,203.833
2016-01-02,197.875,3.583,91.0,78.542,58.0,6.667,1.667,1.708,0.042,18.667,0.0,13.4,8.492,4.5,204.542
2016-01-03,196.043,3.875,96.0,85.083,71.0,5.913,1.625,1.625,0.0,21.75,0.0,11.4,8.867,6.9,201.957
2016-01-04,195.917,4.25,93.0,77.792,60.0,8.458,2.826,3.304,0.478,21.417,0.87,12.0,8.254,5.1,204.375
2016-01-05,194.0,3.042,67.0,58.0,52.0,4.348,0.75,0.75,0.0,10.783,0.167,8.1,7.129,6.4,198.348
2016-01-06,194.583,3.083,86.0,65.208,54.0,4.125,2.75,2.917,0.167,6.667,0.458,8.7,6.196,2.3,198.708
2016-01-07,194.333,3.125,94.0,79.25,48.0,3.958,3.542,4.75,1.208,7.417,0.5,10.3,5.154,1.2,198.292
2016-01-08,192.917,3.417,98.0,95.833,92.0,5.75,4.625,6.5,1.875,5.458,0.667,7.4,5.796,3.8,198.667
2016-01-09,192.875,3.792,98.0,95.417,85.0,4.958,3.792,4.083,0.292,7.75,0.125,9.7,7.521,6.0,197.833
2016-01-10,193.261,3.75,98.0,75.667,51.0,3.957,3.125,3.667,0.542,10.958,0.25,12.1,8.121,5.7,197.217
2016-01-11,193.5,3.0,98.0,86.292,47.0,3.75,4.391,5.522,1.13,8.875,0.0,7.6,3.946,1.1,197.25
2016-01-12,193.708,3.583,97.0,82.583,60.0,4.375,4.917,5.75,0.833,13.708,0.458,7.1,4.496,1.5,198.083
2016-01-13,192.917,3.625,98.0,85.625,59.0,4.083,5.042,5.708,0.667,13.75,0.083,6.7,2.912,0.3,197.0
2016-01-14,194.0,3.0,98.0,87.5,60.0,2.625,0.917,0.917,0.0,5.542,0.0,3.2,0.846,-0.6,196.625
2016-01-15,194.417,3.0,97.0,82.875,57.0,1.875,0.167,0.167,0.0,6.125,0.0,4.1,2.071,0.0,196.292
2016-01-16,193.917,2.792,94.0,77.083,55.0,1.75,1.417,2.042,0.625,5.333,0.0,6.0,3.942,2.3,195.667
2016-01-17,193.739,3.375,97.0,89.458,64.0,3.348,9.792,15.792,6.0,8.083,0.333,5.7,3.671,1.8,197.087
2016-01-18,193.75,3.333,97.0,81.292,60.0,2.417,6.565,9.304,2.739,4.333,0.261,8.6,4.542,0.7,196.167
2016-01-19,196.333,4.958,98.0,88.667,68.0,4.792,6.667,10.958,4.292,21.625,0.958,7.8,4.304,1.7,201.125
2016-01-20,193.125,4.708,98.0,78.375,62.0,2.667,4.5,5.75,1.25,18.417,2.167,6.9,4.958,0.9,195.792
2016-01-21,193.958,3.75,95.0,78.375,55.0,1.458,1.75,1.958,0.208,16.292,2.125,6.4,4.283,2.5,195.417
2016-01-22,191.958,3.583,98.0,87.667,71.0,1.708,3.042,3.333,0.292,12.583,2.292,5.3,2.829,-0.1,193.667
2016-01-23,191.583,3.708,99.0,92.958,77.0,1.458,5.083,6.917,1.833,6.958,1.792,2.3,0.658,-0.5,193.042
2016-01-24,193.304,3.417,98.0,89.208,65.0,5.261,4.833,6.833,2.0,7.417,2.125,3.0,1.3,0.0,198.565
2016-01-25,194.875,3.043,98.0,95.917,81.0,6.167,8.826,13.304,4.478,7.458,0.565,4.5,1.296,-0.3,201.042
2016-01-26,193.917,3.083,94.0,76.75,53.0,5.792,8.083,11.583,3.5,9.0,1.083,8.2,3.546,-0.3,199.708
2016-01-27,194.458,4.292,98.0,81.0,62.0,7.792,12.083,15.792,3.708,14.875,2.083,8.1,5.438,1.4,202.25
2016-01-28,194.625,3.542,98.0,86.75,62.0,6.5,5.708,7.542,1.833,11.583,0.417,8.8,3.729,0.5,201.125
2016-01-29,193.375,4.417,98.0,84.25,60.0,7.625,8.542,11.333,2.792,11.417,1.083,8.4,5.333,1.2,201.0
2016-01-30,191.542,3.833,98.0,91.125,68.0,6.125,5.75,7.583,1.833,10.333,0.0,9.5,6.888,3.9,197.667
2016-01-31,193.13,3.25,92.0,69.5,54.0,3.348,4.208,5.458,1.25,8.042,0.042,5.3,3.383,0.7,196.478
2016-02-01,193.042,3.458,94.0,82.542,64.0,3.583,4.652,6.13,1.478,10.208,0.826,8.4,4.021,0.3,196.625
2016-02-02,193.0,3.542,98.0,74.833,59.0,3.292,5.375,6.583,1.208,8.083,1.042,8.1,5.338,2.3,196.292
2016-02-03,192.217,3.458,96.0,73.458,54.0,4.739,5.333,7.0,1.667,10.739,1.458,10.7,7.429,3.8,196.957
2016-02-04,192.333,3.75,93.0,75.958,53.0,5.167,3.208,3.792,0.583,10.042,1.333,12.6,7.088,3.3,197.5
2016-02-05,189.375,3.708,98.0,88.375,63.0,4.75,3.083,3.25,0.167,7.708,1.167,11.0,8.175,5.4,194.125
2016-02-06,193.125,5.167,98.0,91.042,66.0,6.125,5.375,6.292,0.917,19.333,1.042,6.9,4.304,2.6,199.25
2016-02-07,192.391,3.083,95.0,73.125,61.0,1.652,1.917,2.5,0.583,7.5,0.958,5.3,4.088,2.6,194.043
2016-02-08,193.125,2.522,94.0,78.458,61.0,3.208,6.913,9.87,2.957,7.375,0.739,6.5,4.05,1.8,196.333
2016-02-09,191.0,2.875,95.0,79.292,56.0,3.75,6.042,7.333,1.292,9.292,0.875,7.4,4.783,1.1,194.75
2016-02-10,191.042,2.833,99.0,95.458,84.0,2.875,4.542,5.125,0.583,6.25,0.125,2.3,0.3,-1.2,193.917
2016-02-11,193.917,2.708,99.0,98.0,96.0,2.875,3.917,4.042,0.125,4.292,0.208,1.2,-0.025,-0.9,196.792
2016-02-12,195.375,2.625,98.0,96.292,79.0,2.333,3.5,3.917,0.417,6.0,0.292,3.8,1.088,0.0,197.708
2016-02-13,197.375,3.5,98.0,97.917,97.0,3.583,8.833,11.75,2.917,5.042,0.083,2.6,1.304,0.5,200.958
2016-02-14,193.609,3.625,98.0,96.083,81.0,5.957,7.292,8.958,1.667,7.875,0.208,4.5,1.992,0.7,199.565
2016-02-15,194.5,3.25,98.0,86.625,53.0,6.542,8.043,11.13,3.087,11.833,0.913,8.4,3.717,1.3,201.042
2016-02-16,193.125,3.917,89.0,67.75,40.0,8.167,9.917,12.5,2.583,16.375,1.917,13.7,7.85,2.6,201.292
2016-02-17,190.417,3.375,98.0,83.208,61.0,6.875,8.0,11.417,3.417,15.708,2.292,12.2,9.042,3.8,197.292
2016-02-18,191.625,3.25,98.0,90.917,53.0,6.875,4.375,5.458,1.083,6.917,0.792,9.8,4.65,1.8,198.5
2016-02-19,191.958,3.167,98.0,79.0,49.0,5.75,2.417,2.875,0.458,8.458,0.5,9.2,4.946,1.1,197.708
2016-02-20,191.042,3.792,98.0,74.375,57.0,6.333,4.75,5.958,1.208,15.167,1.625,10.7,8.204,3.9,197.375
2016-02-21,193.87,3.125,91.0,70.792,54.0,4.957,2.625,3.417,0.792,12.125,0.25,5.0,3.408,1.6,198.826
2016-02-22,192.375,2.826,94.0,73.708,35.0,4.875,5.87,7.435,1.565,6.25,1.087,11.2,5.829,-0.6,197.25
2016-02-23,189.75,3.292,98.0,92.958,81.0,5.708,4.292,4.667,0.375,7.833,0.75,12.6,8.962,4.4,195.458
2016-02-24,191.375,2.833,98.0,77.292,60.0,4.833,2.708,2.917,0.208,8.625,0.958,7.6,4.854,2.9,196.208
2016-02-25,193.75,3.25,97.0,82.5,64.0,6.042,3.083,3.292,0.208,12.0,0.917,8.1,4.883,2.4,199.792
2016-02-26,198.375,3.417,98.0,80.917,47.0,9.25,2.458,2.792,0.333,14.125,1.417,10.1,5.242,1.8,207.625
2016-02-27,194.083,3.083,93.0,72.792,58.0,5.292,3.875,4.917,1.042,10.333,0.083,6.7,4.633,1.5,199.375
2016-02-28,192.565,3.25,93.0,77.917,62.0,3.087,6.417,9.0,2.583,9.042,0.708,8.7,3.946,0.9,195.652
2016-03-01,191.167,3.625,88.0,63.25,39.0,2.958,7.391,9.13,1.739,10.917,1.522,12.3,6.65,0.9,194.125
2016-03-02,189.208,3.667,98.0,78.958,56.0,3.083,6.375,7.125,0.75,11.625,1.208,12.2,8.504,4.7,192.292
2016-03-03,191.87,3.333,93.0,72.125,61.0,1.783,3.083,3.292,0.208,13.783,0.375,9.0,6.971,3.0,193.652
2016-03-04,192.0,3.458,92.0,73.667,35.0,1.625,2.458,2.625,0.167,14.375,1.208,13.4,7.583,2.7,193.625
2016-03-05,190.792,3.333,92.0,76.958,54.0,1.417,2.542,2.833,0.292,13.5,0.875,13.5,8.379,3.7,192.208
2016-03-06,190.458,3.792,98.0,85.75,64.0,2.125,5.375,5.958,0.583,16.792,0.542,12.2,7.179,3.9,192.583
2016-03-07,193.913,3.75,98.0,92.75,54.0,4.87,4.917,5.583,0.667,8.292,0.292,5.9,1.817,0.6,198.783
2016-03-08,193.792,3.304,98.0,80.667,63.0,9.167,4.478,5.435,0.957,13.083,0.696,6.9,3.062,-0.1,202.958
2016-03-09,194.25,3.375,88.0,70.5,54.0,7.5,3.667,4.083,0.417,15.458,0.708,9.2,5.133,1.1,201.75
2016-03-10,193.833,3.25,97.0,81.292,62.0,4.083,4.208,4.917,0.708,14.917,0.917,9.4,6.583,4.4,197.917
2016-03-11,196.083,3.125,98.0,81.125,52.0,4.083,2.25,2.583,0.333,14.25,0.708,10.0,5.546,1.5,200.167
2016-03-12,194.792,3.0,93.0,67.375,33.0,3.417,1.583,1.833,0.25,10.083,0.75,12.3,6.938,1.7,198.208
2016-03-13,193.792,3.708,88.0,68.292,43.0,4.125,3.875,4.208,0.333,18.708,1.292,15.6,10.021,6.8,197.917
2016-03-14,193.478,3.542,96.0,72.458,55.0,3.565,2.542,2.75,0.208,19.208,0.667,9.7,7.75,5.9,197.043
2016-03-15,192.708,3.0,91.0,84.25,72.0,2.125,1.0,1.174,0.174,9.833,0.0,8.5,6.417,4.4,194.833
2016-03-16,194.042,3.333,98.0,82.625,55.0,3.625,4.083,5.375,1.292,9.958,0.333,10.5,6.262,3.2,197.667
2016-03-17,194.208,3.125,96.0,75.0,47.0,2.833,2.75,3.542,0.792,12.042,0.083,10.6,6.246,2.1,197.042
2016-03-18,193.375,3.083,89.0,64.25,26.0,2.833,3.667,4.375,0.708,12.833,0.458,12.5,7.217,2.4,196.208
2016-03-19,193.583,3.292,97.0,77.167,60.0,3.0,1.875,1.917,0.042,20.958,0.667,14.9,9.754,4.6,196.583
2016-03-20,194.375,4.083,98.0,67.208,29.0,3.667,4.083,4.75,0.667,30.292,0.875,16.7,10.488,4.4,198.042
2016-03-21,189.87,3.292,98.0,88.917,55.0,4.0,4.083,4.375,0.292,14.875,0.167,9.7,8.113,7.3,193.87
2016-03-22,192.958,2.957,81.0,61.708,49.0,3.375,2.348,2.391,0.043,17.375,0.0,11.6,8.588,5.0,196.333
2016-03-23,192.458,2.708,86.0,72.917,52.0,3.208,2.208,2.417,0.208,16.417,0.208,12.9,8.638,4.3,195.667
2016-03-24,193.708,2.917,83.0,59.292,39.0,3.167,2.042,2.542,0.5,12.25,0.0,9.5,7.167,3.6,196.875
2016-03-25,194.292,2.875,87.0,69.625,43.0,3.542,1.292,1.375,0.083,12.583,0.125,10.2,6.35,3.3,197.833
2016-03-26,192.625,2.875,94.0,79.125,61.0,3.5,0.792,0.792,0.0,13.75,0.0,11.7,7.171,1.8,196.125
